parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[4,1]",0.17106,0.000990201,0.069402,0.0659358,0.073935,0.162714,0.296735,5044.01,5897.99,20.5229,1.00086,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[4,2]",0.39045,0.00123086,0.12464,0.124244,0.202499,0.380211,0.611321,10018.3,5957.36,40.7619,1.00084,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[4,3]",1.78474,0.0047944,0.413903,0.390116,1.18826,1.73934,2.51657,7795.07,5511.13,31.7163,1.00034,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[5,1]",0.178719,0.00166875,0.089723,0.0785542,0.0641489,0.162301,0.348339,3275.63,4253.59,13.3278,1.00041,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[5,2]",0.220112,0.00126898,0.115,0.105173,0.0739151,0.198261,0.43692,7557.74,5977.49,30.7506,1.00011,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[5,3]",1.56508,0.00526191,0.461859,0.432042,0.894169,1.52469,2.39047,8285.01,5753.35,33.7097,1.00056,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[6,1]",0.330531,0.00160782,0.114733,0.111453,0.151973,0.324276,0.528366,5039.36,5537.72,20.5039,1.00065,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[6,2]",0.248953,0.00107115,0.104653,0.100563,0.0977832,0.238224,0.437494,8943.56,5601.59,36.3892,1.00047,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[6,3]",1.00506,0.00349164,0.327828,0.295969,0.532268,0.977336,1.60063,10006.3,5368.99,40.7131,1.00027,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[7,1]",0.299745,0.00153393,0.114944,0.10702,0.135144,0.285369,0.513822,5827.22,5762.19,23.7096,1.00025,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[7,2]",0.269008,0.00134826,0.123936,0.119047,0.0975311,0.251783,0.496361,7584.33,5201.51,30.8588,1.00117,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[7,3]",1.08552,0.00382713,0.354688,0.327245,0.553146,1.05822,1.71373,9365.32,5450.45,38.1053,1.00138,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[8,1]",0.225498,0.00158341,0.0975691,0.0917154,0.0893023,0.213975,0.405784,3914.53,5675.7,15.9273,1.00027,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[8,2]",0.199279,0.000984784,0.0894931,0.0858159,0.0774324,0.187058,0.362673,8190.65,5674.6,33.3258,1.00032,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[8,3]",1.44845,0.00476069,0.434544,0.403009,0.813402,1.40645,2.20626,8769.34,6363.01,35.6803,1.00083,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[9,1]",0.263415,0.00174881,0.109428,0.103345,0.11031,0.248003,0.464359,3899.13,5252.21,15.8646,1.00009,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[9,2]",0.224872,0.000898677,0.0851874,0.082276,0.101709,0.216833,0.379265,8351.41,5437.49,33.9799,1.00026,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[9,3]",1.39434,0.00447042,0.420479,0.385512,0.780372,1.35514,2.14288,9573.57,6072.26,38.9526,1.00038,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[10,1]",0.313621,0.00114356,0.106517,0.102136,0.157285,0.304123,0.503581,8957.73,5805.9,36.4469,1.00084,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[10,2]",0.446867,0.00213437,0.216551,0.207031,0.154657,0.417708,0.852042,9243.49,5939.86,37.6096,1.00006,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[10,3]",1.14794,0.00368732,0.343779,0.321166,0.637963,1.11872,1.76433,8773.11,6160.52,35.6957,1.0008,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[11,1]",0.330019,0.000803341,0.078884,0.0747277,0.212835,0.323812,0.466992,10566.6,5563.32,42.9928,1.00064,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[11,2]",0.441572,0.00135212,0.147159,0.144925,0.22372,0.428801,0.705721,10964.0,6005.13,44.61,1.00029,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[11,3]",0.981032,0.00247189,0.266014,0.249396,0.578158,0.965355,1.4431,12074.7,5635.37,49.1292,1.00009,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[12,1]",0.194887,0.00163622,0.100864,0.087978,0.0666994,0.175307,0.388739,3957.63,5332.3,16.1027,1.00001,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[12,2]",0.257925,0.00105814,0.0957717,0.0928002,0.117393,0.248357,0.432386,7729.97,5267.13,31.4514,1.00008,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[12,3]",1.7655,0.00548982,0.469074,0.44267,1.09335,1.71702,2.6169,7649.56,5822.25,31.1243,1.0006,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[13,1]",0.374031,0.000754835,0.0727477,0.07228,0.262458,0.36984,0.498775,9709.98,6495.73,39.5076,1.00082,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[13,2]",0.672298,0.00190653,0.197939,0.193459,0.374473,0.652961,1.02198,9952.37,5774.34,40.4938,1.00142,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[13,3]",1.0497,0.00256026,0.257433,0.237632,0.666371,1.03036,1.49584,10647.1,6521.06,43.3205,1.00004,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[14,1]",0.220691,0.000583854,0.0483556,0.0478399,0.147995,0.216623,0.306345,7290.31,6326.66,29.6626,1.00003,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[14,2]",0.976117,0.00328107,0.277126,0.269925,0.56427,0.950705,1.4671,6856.72,5568.26,27.8983,1.00048,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[14,3]",1.26714,0.00261688,0.246657,0.234263,0.891995,1.2517,1.70054,9004.93,6622.03,36.6389,0.999943,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[15,1]",0.385247,0.00107729,0.0968154,0.0958878,0.237631,0.381441,0.552355,8004.0,6124.82,32.5664,1.00018,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[15,2]",0.473403,0.00149279,0.147903,0.142075,0.259096,0.45943,0.73815,9311.03,6074.67,37.8844,0.99992,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[15,3]",1.14167,0.00340624,0.301217,0.276535,0.696012,1.11507,1.66726,8434.28,6120.98,34.3171,1.00008,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[16,1]",0.35386,0.00125603,0.108201,0.105632,0.18461,0.348926,0.542262,7418.67,5942.18,30.1848,1.00078,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[16,2]",0.372568,0.00143381,0.140486,0.133342,0.168383,0.356968,0.619586,9062.57,5892.78,36.8735,0.999774,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[16,3]",0.874633,0.00285143,0.269026,0.256906,0.464299,0.860576,1.33715,8985.73,6081.94,36.5608,1.00004,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[17,1]",0.226944,0.0010998,0.0824845,0.0754751,0.109081,0.218672,0.375649,5826.42,5646.65,23.7063,1.00051,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[17,2]",0.297673,0.00128879,0.120724,0.116904,0.126366,0.283444,0.520556,8067.98,5218.48,32.8267,1.00027,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[17,3]",1.35349,0.00380643,0.360472,0.329619,0.828104,1.31799,1.98315,9550.95,6334.75,38.8605,1.00053,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[18,1]",0.314356,0.00136636,0.106105,0.102521,0.160919,0.302484,0.503989,6476.39,5853.16,26.3509,1.0007,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[18,2]",0.256817,0.00101273,0.0999209,0.0975689,0.114164,0.246383,0.440542,8985.89,5857.5,36.5615,1.00038,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[18,3]",0.970242,0.00310145,0.310514,0.294058,0.499983,0.950472,1.508,10439.2,6087.46,42.4748,1.00027,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[19,1]",0.386409,0.00183601,0.127358,0.131042,0.184979,0.38238,0.605965,4808.33,5363.68,19.564,1.00016,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[19,2]",0.295952,0.000957728,0.0999196,0.0988142,0.141614,0.288279,0.470333,10325.0,5823.96,42.0099,0.999869,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[19,3]",1.36388,0.00559535,0.39994,0.367868,0.778438,1.322,2.08741,5491.26,5787.0,22.3426,1.00064,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[20,1]",0.249863,0.0019349,0.113121,0.109298,0.0916731,0.233487,0.458824,3451.45,5657.97,14.0431,1.00036,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[20,2]",0.209258,0.000991916,0.0896408,0.0857523,0.0842254,0.19663,0.370028,7557.05,5538.67,30.7479,0.999915,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[20,3]",1.23357,0.00455748,0.403922,0.375588,0.659951,1.1892,1.96987,8231.89,5713.24,33.4936,1.00057,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[21,1]",0.312553,0.00146694,0.11009,0.107286,0.150849,0.301671,0.509815,5752.66,5639.7,23.4062,1.00052,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[21,2]",0.25403,0.00118457,0.115699,0.109234,0.0957144,0.23809,0.470468,9148.79,5889.71,37.2242,0.999728,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[21,3]",1.0052,0.00368225,0.347079,0.320435,0.496942,0.975039,1.61682,9376.09,5918.35,38.1491,1.00078,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[22,1]",0.245106,0.00117185,0.0909294,0.083125,0.11684,0.234087,0.414361,6246.05,5370.06,25.4137,1.00018,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[22,2]",0.353384,0.00170811,0.176318,0.165064,0.124886,0.323849,0.681659,9814.47,5899.68,39.9327,1.0004,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[22,3]",1.35225,0.00380375,0.390115,0.363665,0.762887,1.33226,2.03722,10699.3,6333.03,43.5331,1.00092,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[23,1]",0.388825,0.000687287,0.0531582,0.0521491,0.305588,0.387184,0.478417,6024.27,7571.05,24.5113,1.00014,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[23,2]",1.62571,0.00420597,0.42935,0.407151,1.01071,1.57101,2.39977,11026.2,6624.46,44.8629,1.0006,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[23,3]",1.06265,0.00257784,0.218318,0.212664,0.740525,1.04614,1.44501,7379.31,6453.7,30.0246,1.00047,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[24,1]",0.141655,0.000563672,0.0472935,0.0465098,0.0714171,0.137999,0.225063,6997.11,5639.48,28.4696,1.0001,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[24,2]",0.884451,0.00241407,0.240508,0.235404,0.523656,0.864043,1.31476,9645.91,6062.85,39.2469,1.00021,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[24,3]",1.97491,0.0046392,0.377893,0.364965,1.43431,1.93561,2.66449,6917.92,5883.33,28.1474,1.00023,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[25,1]",0.346665,0.00157216,0.116074,0.11182,0.172717,0.33559,0.549335,5397.48,5622.85,21.9611,1.00102,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[25,2]",0.252137,0.00105136,0.0990611,0.095986,0.108798,0.240602,0.432995,8202.87,5352.13,33.3755,0.999878,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[25,3]",0.924311,0.00313666,0.304325,0.284626,0.477369,0.897074,1.45202,10028.5,6105.44,40.8034,0.99989,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[26,1]",0.276587,0.00226148,0.120165,0.114178,0.112079,0.259839,0.499892,3063.22,4968.32,12.4635,1.00035,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[26,2]",0.169288,0.000922826,0.0820406,0.0762959,0.0617151,0.156581,0.320535,7274.82,5672.1,29.5995,1.00022,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[26,3]",1.12599,0.00459047,0.385269,0.349699,0.572834,1.08492,1.81097,7929.89,5324.76,32.2648,1.00068,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[27,1]",0.321674,0.00125051,0.104254,0.100338,0.170864,0.311349,0.509651,7212.13,5625.36,29.3444,1.00059,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[27,2]",0.352232,0.00124079,0.130428,0.125416,0.159219,0.339259,0.586215,9893.9,5104.69,40.2559,1.00045,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[27,3]",1.094,0.00325226,0.316833,0.284603,0.625033,1.06347,1.65439,9782.91,6178.04,39.8043,0.999626,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[28,1]",0.243412,0.00137479,0.100599,0.0929289,0.10291,0.231143,0.425943,5521.36,5887.97,22.4651,1.0007,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[28,2]",0.427627,0.00144697,0.141244,0.13495,0.220076,0.413995,0.685447,8874.57,5766.26,36.1085,0.999807,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[28,3]",1.65251,0.00508738,0.399341,0.366536,1.09735,1.60537,2.38363,6742.98,5135.96,27.4356,1.00023,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[29,1]",0.381578,0.00136583,0.109654,0.10695,0.207055,0.37796,0.56769,6471.1,4729.31,26.3293,1.00037,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[29,2]",0.301645,0.00106281,0.109247,0.107267,0.138249,0.293019,0.495353,9764.7,5099.22,39.7302,1.00033,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[29,3]",0.920347,0.00319572,0.294441,0.277538,0.491229,0.896939,1.4367,9019.51,5637.31,36.6983,1.00162,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[30,1]",0.211318,0.000950571,0.0814498,0.076176,0.0987837,0.20014,0.35969,7697.33,5840.66,31.3186,1.00001,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[30,2]",0.376075,0.00131687,0.129455,0.126344,0.184482,0.363299,0.607035,8989.11,5057.31,36.5746,1.00037,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[30,3]",1.4562,0.00345885,0.353247,0.325611,0.927937,1.42354,2.07782,10932.9,6073.11,44.4834,0.999975,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[31,1]",0.203053,0.00199607,0.103163,0.0936857,0.0707652,0.184911,0.39477,2777.46,3937.66,11.3008,1.00001,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[31,2]",0.164738,0.000914179,0.0765136,0.0722519,0.0624901,0.15238,0.305196,6783.38,5774.07,27.5999,1.00098,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[31,3]",1.46975,0.0048609,0.447455,0.414774,0.803918,1.42982,2.26427,8918.48,5997.04,36.2872,1.00069,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[32,1]",0.46233,0.00127467,0.116356,0.113082,0.282292,0.456221,0.666282,8349.49,5512.28,33.9721,1.00029,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[32,2]",0.338203,0.00111783,0.109648,0.109653,0.174765,0.329245,0.534123,9402.03,5528.4,38.2546,1.00058,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[32,3]",0.772216,0.00266391,0.268711,0.256509,0.376453,0.750205,1.24982,10509.4,6340.01,42.7601,1.00002,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[33,1]",0.292077,0.000727395,0.0660303,0.0629264,0.194201,0.287219,0.407338,8905.54,5846.47,36.2345,1.00001,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[33,2]",0.732883,0.00221302,0.209218,0.207354,0.424354,0.714071,1.10041,8457.69,5463.49,34.4123,1.00223,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[33,3]",1.18697,0.00232203,0.244741,0.230105,0.818905,1.17071,1.61711,11716.1,6593.42,47.6698,1.00009,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[34,1]",0.257499,0.0016879,0.10375,0.099423,0.113238,0.243608,0.451002,4095.51,4983.54,16.6637,1.00096,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[34,2]",0.216792,0.00138043,0.110575,0.101181,0.0739044,0.197984,0.424475,5993.46,5605.83,24.386,1.00041,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[34,3]",0.994213,0.00387049,0.346011,0.320805,0.492931,0.959986,1.61475,8655.36,5627.41,35.2166,1.00112,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[35,1]",0.284871,0.00100732,0.0968131,0.0946402,0.140558,0.277174,0.455124,9298.71,5967.45,37.8342,1.00025,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[35,2]",0.600516,0.00256173,0.25708,0.248324,0.239689,0.570345,1.06345,8846.95,4375.44,35.9961,1.00024,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[35,3]",1.22047,0.00318992,0.331856,0.305848,0.735416,1.18744,1.80467,11246.3,6578.8,45.7586,0.999833,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[36,1]",0.242362,0.000732592,0.0690061,0.065823,0.144121,0.235003,0.366057,9409.12,6058.65,38.2835,1.00036,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[36,2]",0.405559,0.0014307,0.13625,0.133877,0.20888,0.391449,0.648594,8640.6,5984.36,35.1565,0.999985,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[36,3]",1.25022,0.00296225,0.311992,0.287292,0.79006,1.22511,1.79433,11858.3,5924.83,48.2486,1.00068,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[37,1]",0.270315,0.00229724,0.118173,0.112217,0.107589,0.254051,0.491629,2760.92,4521.06,11.2335,1.00046,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[37,2]",0.136751,0.000782105,0.0627639,0.0588338,0.0517526,0.126658,0.253767,6063.22,5826.72,24.6698,1.00075,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[37,3]",1.07591,0.00427312,0.375409,0.352222,0.534479,1.03756,1.74161,8272.33,6048.61,33.6582,0.999989,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[38,1]",0.437298,0.00102241,0.0916992,0.0885789,0.299374,0.429917,0.600286,8303.62,6118.82,33.7855,1.00066,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[38,2]",0.516676,0.0014937,0.151329,0.147108,0.288032,0.505412,0.780553,9847.28,5019.84,40.0662,0.999807,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[38,3]",0.814964,0.0023727,0.23344,0.224911,0.451224,0.801547,1.21593,9764.76,6207.67,39.7305,1.0006,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
"natural[39,1]",0.389188,0.001451,0.119501,0.11953,0.201579,0.38357,0.596084,6792.46,5474.58,27.6369,1.00033,H5_recovery_positive_2,111,0,diag_e,4,2000,2000,0.95,0,0.714772774833645,True
