parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[18,1]",0.0731283,0.000891425,0.0641123,0.0457735,0.00906415,0.0550706,0.20284,3702.36,5249.72,2.68659,1.00005,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[18,2]",0.152118,0.00059231,0.0544257,0.0492813,0.0783253,0.144316,0.252953,8421.02,4648.9,6.11064,1.00137,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[18,3]",8.81193,0.0117056,1.29571,0.845865,6.0623,9.30408,9.96811,11445.6,5279.63,8.30543,1.00013,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[19,1]",0.0609204,0.000555403,0.0439141,0.0366962,0.00958168,0.052376,0.140153,6845.03,5168.98,4.96703,1.0004,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[19,2]",0.635142,0.00417106,0.262045,0.259618,0.188486,0.637042,1.06872,3779.64,1838.88,2.74266,1.00061,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[19,3]",1.48779,0.035393,1.37339,0.405731,0.661881,1.14361,3.18053,4420.27,1971.56,3.20753,1.00106,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[20,1]",0.0955057,0.000943621,0.0779308,0.062854,0.0110414,0.076303,0.245874,5592.93,5870.27,4.05846,1.00028,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[20,2]",0.143817,0.0005219,0.0483909,0.0459357,0.075775,0.137766,0.232401,8194.52,5478.88,5.94628,1.00058,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[20,3]",9.19088,0.00846716,0.90522,0.558845,7.27829,9.51673,9.97389,11706.8,5913.93,8.49497,1.00054,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[21,1]",0.0634827,0.000986674,0.0578076,0.0426423,0.0055598,0.0449669,0.185528,3338.17,5645.79,2.42231,1.00106,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[21,2]",2.24327,0.00928084,0.849456,0.780121,1.07175,2.12874,3.84284,8168.36,6148.97,5.9273,1.00027,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[21,3]",4.27545,0.0308779,2.31597,2.36135,1.38982,3.71204,8.82499,6461.2,6011.81,4.68851,0.999857,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[22,1]",0.123031,0.00132312,0.117897,0.0781884,0.0117017,0.0848961,0.374436,6516.53,5484.61,4.72866,1.00049,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[22,2]",0.0923791,0.00091652,0.0828936,0.0450725,0.0190824,0.0689528,0.254612,7860.72,5564.13,5.70406,1.0002,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[22,3]",7.61522,0.0303679,2.77019,1.36761,1.87221,9.03967,9.98582,8698.1,6417.7,6.3117,1.0,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[23,1]",0.0985589,0.000949039,0.0794448,0.0636119,0.012172,0.0787273,0.255752,5535.9,4771.6,4.01708,1.0001,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[23,2]",0.133407,0.000475577,0.0457772,0.0438361,0.0692876,0.127467,0.216639,8693.0,4963.62,6.308,1.00047,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[23,3]",9.08407,0.0102669,1.03354,0.630396,6.87234,9.46469,9.9693,11428.7,6073.13,8.29312,0.999824,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[24,1]",0.0895384,0.0010606,0.0765356,0.0599729,0.00958628,0.0683629,0.238845,4962.5,5350.8,3.60099,1.0003,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[24,2]",0.14366,0.000526224,0.0488984,0.0459502,0.0738872,0.137925,0.23314,8330.32,5082.32,6.04482,1.00024,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[24,3]",9.19045,0.00836191,0.878039,0.57154,7.36004,9.49809,9.97133,12334.1,6368.44,8.95011,1.00009,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[25,1]",0.155481,0.00120183,0.0745165,0.0740394,0.0446459,0.150649,0.286042,3707.49,4938.08,2.69031,1.00001,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[25,2]",1.05775,0.00324715,0.290749,0.281875,0.610014,1.03953,1.56308,7518.47,5488.17,5.45571,1.00007,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[25,3]",0.558915,0.00205021,0.18557,0.161435,0.271954,0.549824,0.8661,8153.83,6092.0,5.91675,1.0005,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[26,1]",0.0804399,0.000919228,0.0759557,0.0496534,0.00891404,0.0576056,0.231056,6713.83,6310.4,4.87183,0.999957,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[26,2]",0.490504,0.0024516,0.251301,0.236896,0.165321,0.448399,0.95673,10233.1,5683.98,7.42552,1.00134,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[26,3]",7.15164,0.0206609,2.23443,2.51844,2.96215,7.62247,9.87543,10319.9,5176.91,7.48853,1.00006,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[27,1]",0.0266756,0.000269447,0.0201972,0.0175283,0.00342924,0.0218179,0.0657138,5264.35,5756.7,3.82003,1.00091,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[27,2]",2.33778,0.00602859,0.557989,0.553028,1.52061,2.29786,3.32352,8415.05,6397.46,6.10631,0.999997,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[27,3]",4.1849,0.0290912,2.28541,2.25324,1.44061,3.58739,8.70262,7411.04,5933.79,5.37775,1.00029,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[28,1]",0.0553073,0.000721346,0.0491116,0.0385739,0.00500521,0.0400747,0.155016,4063.65,4824.66,2.94875,1.00124,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[28,2]",1.43326,0.00433858,0.382446,0.382914,0.842338,1.40896,2.10045,7614.06,5255.94,5.52507,1.00018,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[28,3]",5.11066,0.028678,2.32635,2.68898,1.92372,4.72651,9.29981,7332.92,5573.26,5.32107,1.00049,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[29,1]",0.0199224,0.000158129,0.0129964,0.0123136,0.0034673,0.0175535,0.0447795,6189.63,5544.28,4.49145,1.00045,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[29,2]",2.94524,0.00910391,0.795648,0.754329,1.84393,2.84428,4.37694,6950.42,6352.01,5.04351,1.00032,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[29,3]",0.289714,0.00136353,0.103633,0.100201,0.0864911,0.305303,0.435388,6533.43,4608.43,4.74093,1.00136,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[30,1]",0.0799856,0.00102785,0.0735449,0.052438,0.0080618,0.0581326,0.224799,4229.71,5106.07,3.06925,1.0004,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[30,2]",0.0945188,0.000353905,0.0344281,0.0323597,0.0445091,0.090748,0.156497,8822.69,5326.24,6.40211,1.00043,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[30,3]",9.17258,0.00977807,1.02129,0.528537,6.91947,9.57413,9.98317,12973.3,6388.31,9.41394,1.00092,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[31,1]",0.144841,0.00155646,0.127565,0.0996578,0.0140237,0.104872,0.402978,6020.69,5161.84,4.36886,1.00051,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[31,2]",0.0946929,0.000593606,0.0577267,0.0380816,0.0348214,0.0808832,0.204917,8544.73,5178.03,6.20041,1.00056,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[31,3]",8.09321,0.0204874,2.15016,1.28084,3.46425,9.0633,9.97813,9985.36,6131.18,7.24578,1.00011,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[32,1]",0.0539808,0.000448541,0.0392742,0.0348276,0.00772207,0.0451201,0.131646,6903.87,5939.61,5.00973,1.00081,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[32,2]",1.41945,0.00348491,0.340797,0.330964,0.907874,1.3893,2.0316,8913.08,6369.8,6.46769,1.00009,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[32,3]",0.207622,0.00119788,0.113433,0.126665,0.0327653,0.203624,0.398333,8613.03,6491.25,6.24997,1.00052,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[33,1]",0.0789619,0.000897833,0.0724181,0.0522955,0.00776045,0.0579153,0.220073,5266.73,4967.21,3.82175,1.00019,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[33,2]",0.140648,0.000498429,0.0465819,0.0442172,0.0745296,0.135182,0.22544,8368.77,5015.14,6.07272,1.00009,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[33,3]",9.23156,0.00819238,0.866551,0.513774,7.37234,9.55582,9.97443,11416.7,5747.6,8.2844,1.0,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[34,1]",0.150635,0.000953322,0.0719372,0.0619398,0.0587856,0.138118,0.285008,5359.11,5098.78,3.88879,1.00016,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[34,2]",0.938159,0.00319856,0.292806,0.29158,0.48916,0.919011,1.44557,7992.85,6611.02,5.79994,1.00058,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[34,3]",0.395579,0.00448649,0.295753,0.206329,0.0752576,0.369907,0.771565,6658.85,5248.48,4.83193,1.00047,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[35,1]",0.0966957,0.000952234,0.0804658,0.0603691,0.0120089,0.0752829,0.2554,6887.73,4753.67,4.99802,1.0001,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[35,2]",0.247529,0.0026903,0.223618,0.133334,0.043775,0.161034,0.713426,6154.88,5435.5,4.46623,1.00018,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[35,3]",5.82755,0.0426203,3.21471,4.85131,1.18681,5.89574,9.94046,6160.65,5468.7,4.47042,1.00027,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[36,1]",0.117382,0.00200306,0.118661,0.0712274,0.0113062,0.0790551,0.360596,2525.88,4719.63,1.83288,1.00237,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[36,2]",0.0776952,0.00128931,0.092463,0.032894,0.00879711,0.0366675,0.272159,3802.51,5428.23,2.75926,1.00088,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[36,3]",6.31164,0.0708506,3.81568,2.43057,0.538332,8.35465,9.99527,3832.77,6865.37,2.78121,1.00011,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
"natural[37,1]",0.079782,0.000999776,0.0732826,0.0523741,0.00816424,0.058619,0.221994,4094.5,4884.91,2.97114,1.0006,H5_full_age_bounded_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.698371177116017,True
