condition,replicate,method,participant_id,parameter,true,recovered
positive,4,hierarchical,sub-10677,alpha,0.16051341113895243,0.200297836927865
positive,4,hierarchical,sub-10685,alpha,0.22136646446304153,0.23943210944546878
positive,4,hierarchical,sub-10690,alpha,0.3218524885602794,0.33377824562526376
positive,4,hierarchical,sub-10691,alpha,0.19016061717142765,0.20107138776632127
positive,4,hierarchical,sub-10700,alpha,0.19996064347066086,0.21453660251596
positive,4,hierarchical,sub-10701,alpha,0.2103854277991881,0.2988412652304663
positive,4,hierarchical,sub-10713,alpha,0.155602549343542,0.191486952931085
positive,4,hierarchical,sub-10716,alpha,0.255524479860289,0.30858555855907505
positive,4,hierarchical,sub-10718,alpha,0.4050342898522479,0.2755596630787249
positive,4,hierarchical,sub-10720,alpha,0.5324876507727233,0.27078851545552124
positive,4,hierarchical,sub-10723,alpha,0.2211447486721108,0.21469401935123
positive,4,hierarchical,sub-10741,alpha,0.26815541521638225,0.2656921466389712
positive,4,hierarchical,sub-10748,alpha,0.195593516282233,0.22067254305019246
positive,4,hierarchical,sub-10767,alpha,0.445506005749257,0.2137365873378675
positive,4,hierarchical,sub-10770,alpha,0.20239568979146874,0.19890640753359626
positive,4,hierarchical,sub-10781,alpha,0.13461471109294146,0.233601905071985
positive,4,hierarchical,sub-10783,alpha,0.3189135879602714,0.3768660771747413
positive,4,hierarchical,sub-10785,alpha,0.3482922993628353,0.3021763005043425
positive,4,hierarchical,sub-10794,alpha,0.3058619586042012,0.2782409920892812
positive,4,hierarchical,sub-10800,alpha,0.324273726544212,0.2704542177596537
positive,4,hierarchical,sub-10801,alpha,0.12042819938875075,0.21442659766504873
positive,4,hierarchical,sub-10802,alpha,0.43013492690055183,0.1946670887792125
positive,4,hierarchical,sub-10803,alpha,0.35384536412782513,0.25737571260424125
positive,4,hierarchical,sub-10804,alpha,0.28813642426798264,0.2769129232567387
positive,4,hierarchical,sub-10806,alpha,0.15656571655645182,0.17147360985874574
positive,4,hierarchical,sub-10807,alpha,0.3299249249059647,0.29915155220190254
positive,4,hierarchical,sub-10809,alpha,0.31997218632189006,0.32606370299837
positive,4,hierarchical,sub-10810,alpha,0.3363686898881281,0.34947790682000623
positive,4,hierarchical,sub-10812,alpha,0.34397518733628074,0.30878069890161497
positive,4,hierarchical,sub-10817,alpha,0.25339107841241226,0.26886007269463
positive,4,hierarchical,sub-10827,alpha,0.3077016214504439,0.187225587239545
positive,4,hierarchical,sub-10831,alpha,0.09708972376676912,0.19441615286746125
positive,4,hierarchical,sub-10834,alpha,0.33043538609353845,0.347100410450225
positive,4,hierarchical,sub-10836,alpha,0.1299715281485257,0.27501666750299253
positive,4,hierarchical,sub-10838,alpha,0.3520692191168281,0.26375377436050745
positive,4,hierarchical,sub-10843,alpha,0.29444779689632966,0.27097046920017626
positive,4,hierarchical,sub-10850,alpha,0.42691336119543394,0.32054735250985
positive,4,hierarchical,sub-10854,alpha,0.04872403236140257,0.25745308005841755
positive,4,hierarchical,sub-10857,alpha,0.42831194624198243,0.25854801535416505
positive,4,hierarchical,sub-10858,alpha,0.44916553532376896,0.19414402621292748
positive,4,hierarchical,sub-10860,alpha,0.302949005605037,0.22095550553006377
positive,4,hierarchical,sub-10862,alpha,0.27194992054931916,0.2898848140973438
positive,4,hierarchical,sub-10863,alpha,0.19403442909029708,0.22420172313656378
positive,4,hierarchical,sub-10866,alpha,0.30830421841046013,0.26489752079110246
positive,4,hierarchical,sub-10875,alpha,0.20577572257660753,0.2727926691786863
positive,4,hierarchical,sub-10881,alpha,0.22728126177675995,0.2697884545197975
positive,4,hierarchical,sub-10886,alpha,0.3337936728643555,0.2587423136306425
positive,4,hierarchical,sub-10887,alpha,0.24509367620693248,0.1940780572567975
positive,4,hierarchical,sub-10896,alpha,0.2154907916505666,0.207541568155405
positive,4,hierarchical,sub-10897,alpha,0.4013041603718013,0.20552435486395002
positive,4,hierarchical,sub-10898,alpha,0.5204539190519238,0.4002223296656125
positive,4,hierarchical,sub-10908,alpha,0.3423362413037973,0.2262178668973875
positive,4,hierarchical,sub-10918,alpha,0.3171737007598391,0.19605289025057748
positive,4,hierarchical,sub-10924,alpha,0.2665595576490445,0.19222932380334126
positive,4,hierarchical,sub-10926,alpha,0.1815844517156461,0.23142043169610876
positive,4,hierarchical,sub-10928,alpha,0.21268425741578129,0.2511672399309638
positive,4,hierarchical,sub-10929,alpha,0.19372821205144344,0.2690311666396975
positive,4,hierarchical,sub-10930,alpha,0.16243414374570256,0.24326568238150126
positive,4,hierarchical,sub-10938,alpha,0.5135430380027503,0.2378293021967987
positive,4,hierarchical,sub-10940,alpha,0.3676280647556611,0.22683581104554001
positive,4,hierarchical,sub-10950,alpha,0.19243141173487324,0.22898252189181376
positive,4,hierarchical,sub-10951,alpha,0.16389144355371593,0.17495126766133498
positive,4,hierarchical,sub-10952,alpha,0.17163751321812276,0.2524751623032638
positive,4,hierarchical,sub-10953,alpha,0.4204061309049521,0.18399185349382374
positive,4,hierarchical,sub-10954,alpha,0.1844254024245564,0.24031596964399501
positive,4,hierarchical,sub-10956,alpha,0.4471755921074889,0.34345280181781246
positive,4,hierarchical,sub-10958,alpha,0.2934511691245832,0.2112672525847125
positive,4,hierarchical,sub-10969,alpha,0.06919434512447786,0.22207719372672624
positive,4,hierarchical,sub-10974,alpha,0.36955356225260294,0.27796415956377124
positive,4,hierarchical,sub-10977,alpha,0.12860387264692702,0.20711725754191626
positive,4,hierarchical,sub-10983,alpha,0.29917363327789226,0.2899559786642387
positive,4,hierarchical,sub-10984,alpha,0.672921455393869,0.5016755113997375
positive,4,hierarchical,sub-11005,alpha,0.2988533049505091,0.30777241957439877
positive,4,hierarchical,sub-11031,alpha,0.27752056705377404,0.23523171575560253
positive,4,MLE_theta10,sub-10317,alpha,0.2542580210099783,0.3514910259786282
positive,4,MLE_theta10,sub-10369,alpha,0.37428908156899465,0.3329812435134003
positive,4,MLE_theta10,sub-10402,alpha,0.21015999302083713,0.0
positive,4,MLE_theta10,sub-10418,alpha,0.15804558574532473,0.1873177420443783
positive,4,MLE_theta10,sub-10462,alpha,0.31777826674989806,0.0
positive,4,MLE_theta10,sub-10478,alpha,0.18140635848529532,0.1629100959455985
positive,4,MLE_theta10,sub-10486,alpha,0.41303424383319937,0.3760888834710911
positive,4,MLE_theta10,sub-10529,alpha,0.20665791356712265,0.1868186396111869
positive,4,MLE_theta10,sub-10541,alpha,0.40052691638056753,0.1831492663669442
positive,4,MLE_theta10,sub-10555,alpha,0.12826171520414464,0.2074795659499414
positive,4,MLE_theta10,sub-10559,alpha,0.34016947277589993,0.6125091160531545
positive,4,MLE_theta10,sub-10572,alpha,0.2653351842874118,0.015674019085005
positive,4,MLE_theta10,sub-10581,alpha,0.13972584716278882,0.5971698904000821
positive,4,MLE_theta10,sub-10584,alpha,0.18715427061575454,0.4104660939036147
positive,4,MLE_theta10,sub-10585,alpha,0.23494950534182343,0.2373517482333464
positive,4,MLE_theta10,sub-10589,alpha,0.2344987052206978,0.2525248206291117
positive,4,MLE_theta10,sub-10590,alpha,0.3064022994887997,0.1746894241644541
positive,4,MLE_theta10,sub-10596,alpha,0.21489759106785772,0.0067401114940394
positive,4,MLE_theta10,sub-10603,alpha,0.6708318820888948,0.7443866145076637
positive,4,MLE_theta10,sub-10606,alpha,0.10944694184863658,0.0351909177845463
positive,4,MLE_theta10,sub-10608,alpha,0.4421933920270716,0.1216665343757722
positive,4,MLE_theta10,sub-10617,alpha,0.20973682469121122,0.2042068479946055
positive,4,MLE_theta10,sub-10636,alpha,0.31429545936171055,0.2576412633861487
positive,4,MLE_theta10,sub-10638,alpha,0.16189120326223938,0.3619604330173607
positive,4,MLE_theta10,sub-10640,alpha,0.4541611968876782,1.0
positive,4,MLE_theta10,sub-10641,alpha,0.07377240890173072,0.0
positive,4,MLE_theta10,sub-10642,alpha,0.1303972321309852,0.0122684379146245
positive,4,MLE_theta10,sub-10644,alpha,0.17330618550842486,0.6017707859873068
positive,4,MLE_theta10,sub-10647,alpha,0.45898075548919315,1.0
positive,4,MLE_theta10,sub-10649,alpha,0.35471844788812945,0.0
positive,4,MLE_theta10,sub-10652,alpha,0.22888193064018267,0.3461646870371927
positive,4,MLE_theta10,sub-10656,alpha,0.34449922146351847,0.2366589518581267
positive,4,MLE_theta10,sub-10661,alpha,0.18858503926546788,0.229894130135737
positive,4,MLE_theta10,sub-10663,alpha,0.28420765075266957,0.6748633584953723
positive,4,MLE_theta10,sub-10668,alpha,0.5060069430349864,0.5247296026726024
positive,4,MLE_theta10,sub-10673,alpha,0.19375510636595047,0.1986524340850117
positive,4,MLE_theta10,sub-10674,alpha,0.23092905076569697,0.1719413788677706
positive,4,MLE_theta10,sub-10677,alpha,0.16051341113895243,0.0
positive,4,MLE_theta10,sub-10685,alpha,0.22136646446304153,0.183483375448335
positive,4,MLE_theta10,sub-10690,alpha,0.3218524885602794,0.2787678243332905
positive,4,MLE_theta10,sub-10691,alpha,0.19016061717142765,0.0854563014442103
positive,4,MLE_theta10,sub-10700,alpha,0.19996064347066086,0.1491110605719895
positive,4,MLE_theta10,sub-10701,alpha,0.2103854277991881,0.3259751238750517
positive,4,MLE_theta10,sub-10713,alpha,0.155602549343542,0.0272674132031962
positive,4,MLE_theta10,sub-10716,alpha,0.255524479860289,0.3503981740394961
positive,4,MLE_theta10,sub-10718,alpha,0.4050342898522479,0.2756029184605583
positive,4,MLE_theta10,sub-10720,alpha,0.5324876507727233,0.7888248145668353
positive,4,MLE_theta10,sub-10723,alpha,0.2211447486721108,0.3130906102785423
positive,4,MLE_theta10,sub-10741,alpha,0.26815541521638225,0.5899662174346879
positive,4,MLE_theta10,sub-10748,alpha,0.195593516282233,0.2244916339812352
positive,4,MLE_theta10,sub-10767,alpha,0.445506005749257,0.6144616951157222
positive,4,MLE_theta10,sub-10770,alpha,0.20239568979146874,0.1305218430129289
positive,4,MLE_theta10,sub-10781,alpha,0.13461471109294146,0.248934380309568
positive,4,MLE_theta10,sub-10783,alpha,0.3189135879602714,0.3893234768622701
positive,4,MLE_theta10,sub-10785,alpha,0.3482922993628353,0.2719560161817481
positive,4,MLE_theta10,sub-10794,alpha,0.3058619586042012,0.302907559253663
positive,4,MLE_theta10,sub-10800,alpha,0.324273726544212,0.7392819433838308
positive,4,MLE_theta10,sub-10801,alpha,0.12042819938875075,1.0
positive,4,MLE_theta10,sub-10802,alpha,0.43013492690055183,0.0
positive,4,MLE_theta10,sub-10803,alpha,0.35384536412782513,0.4332710467597581
positive,4,MLE_theta10,sub-10804,alpha,0.28813642426798264,0.2800234188771858
positive,4,MLE_theta10,sub-10806,alpha,0.15656571655645182,0.0
positive,4,MLE_theta10,sub-10807,alpha,0.3299249249059647,0.9310495652288072
positive,4,MLE_theta10,sub-10809,alpha,0.31997218632189006,0.5811352417878404
positive,4,MLE_theta10,sub-10810,alpha,0.3363686898881281,0.3122353421775006
positive,4,MLE_theta10,sub-10812,alpha,0.34397518733628074,0.4158654545897845
positive,4,MLE_theta10,sub-10817,alpha,0.25339107841241226,0.3019243591871089
positive,4,MLE_theta10,sub-10827,alpha,0.3077016214504439,0.0
positive,4,MLE_theta10,sub-10831,alpha,0.09708972376676912,0.045842951262428
positive,4,MLE_theta10,sub-10834,alpha,0.33043538609353845,0.3206121078522767
positive,4,MLE_theta10,sub-10836,alpha,0.1299715281485257,1.0
positive,4,MLE_theta10,sub-10838,alpha,0.3520692191168281,0.3848986147154488
positive,4,MLE_theta10,sub-10843,alpha,0.29444779689632966,0.3218881835662587
positive,4,MLE_theta10,sub-10850,alpha,0.42691336119543394,0.2196656235474535
positive,4,MLE_theta10,sub-10854,alpha,0.04872403236140257,1.0
positive,4,MLE_theta10,sub-10857,alpha,0.42831194624198243,0.2863029581478152
positive,4,MLE_theta10,sub-10858,alpha,0.44916553532376896,0.0226753791842286
positive,4,MLE_theta10,sub-10860,alpha,0.302949005605037,0.0915697108738702
positive,4,MLE_theta10,sub-10862,alpha,0.27194992054931916,0.3330825994621471
positive,4,MLE_theta10,sub-10863,alpha,0.19403442909029708,0.0120245513368145
positive,4,MLE_theta10,sub-10866,alpha,0.30830421841046013,0.2829540672624777
positive,4,MLE_theta10,sub-10875,alpha,0.20577572257660753,0.246417520158372
positive,4,MLE_theta10,sub-10881,alpha,0.22728126177675995,0.3919635600504985
positive,4,MLE_theta10,sub-10886,alpha,0.3337936728643555,0.0929360560714556
positive,4,MLE_theta10,sub-10887,alpha,0.24509367620693248,0.0
positive,4,MLE_theta10,sub-10896,alpha,0.2154907916505666,0.0161407688796967
positive,4,MLE_theta10,sub-10897,alpha,0.4013041603718013,1.0
positive,4,MLE_theta10,sub-10898,alpha,0.5204539190519238,0.5704187788647502
positive,4,MLE_theta10,sub-10908,alpha,0.3423362413037973,0.1065902687397982
positive,4,MLE_theta10,sub-10918,alpha,0.3171737007598391,0.1601406001270068
positive,4,MLE_theta10,sub-10924,alpha,0.2665595576490445,0.1234436676855157
positive,4,MLE_theta10,sub-10926,alpha,0.1815844517156461,0.1075222027253604
positive,4,MLE_theta10,sub-10928,alpha,0.21268425741578129,0.1471065621986612
positive,4,MLE_theta10,sub-10929,alpha,0.19372821205144344,0.6497175740319758
positive,4,MLE_theta10,sub-10930,alpha,0.16243414374570256,0.2696413257174575
positive,4,MLE_theta10,sub-10938,alpha,0.5135430380027503,0.1623401208279222
positive,4,MLE_theta10,sub-10940,alpha,0.3676280647556611,0.147146768335265
positive,4,MLE_theta10,sub-10950,alpha,0.19243141173487324,1.0
positive,4,MLE_theta10,sub-10951,alpha,0.16389144355371593,0.0186356315507476
positive,4,MLE_theta10,sub-10952,alpha,0.17163751321812276,0.4075542020695645
positive,4,MLE_theta10,sub-10953,alpha,0.4204061309049521,0.0
positive,4,MLE_theta10,sub-10954,alpha,0.1844254024245564,0.3539554695937935
positive,4,MLE_theta10,sub-10956,alpha,0.4471755921074889,0.3885876549976594
positive,4,MLE_theta10,sub-10958,alpha,0.2934511691245832,0.2524471616896626
positive,4,MLE_theta10,sub-10969,alpha,0.06919434512447786,0.4837630655958027
positive,4,MLE_theta10,sub-10974,alpha,0.36955356225260294,0.8633769677453739
positive,4,MLE_theta10,sub-10977,alpha,0.12860387264692702,0.082657647687927
positive,4,MLE_theta10,sub-10983,alpha,0.29917363327789226,0.3150356501752064
positive,4,MLE_theta10,sub-10984,alpha,0.672921455393869,0.6519490394078833
positive,4,MLE_theta10,sub-11005,alpha,0.2988533049505091,0.3370350529245706
positive,4,MLE_theta10,sub-11031,alpha,0.27752056705377404,0.2337090977517383
positive,4,hierarchical,sub-10317,kappa,0.6008949130868406,0.554788104695175
positive,4,hierarchical,sub-10369,kappa,0.6222258657523443,0.4904336349103525
positive,4,hierarchical,sub-10402,kappa,0.3685172780562595,0.305143560400315
positive,4,hierarchical,sub-10418,kappa,0.5953521433372352,0.43915551316907125
positive,4,hierarchical,sub-10462,kappa,0.08813007564069421,0.22308688345890748
positive,4,hierarchical,sub-10478,kappa,0.2983893013310585,0.31756776766311123
positive,4,hierarchical,sub-10486,kappa,0.2699156125736818,0.31848876002975124
positive,4,hierarchical,sub-10529,kappa,0.25415920834846645,0.25668519920442495
positive,4,hierarchical,sub-10541,kappa,0.18683841452766925,0.45888197724083624
positive,4,hierarchical,sub-10555,kappa,0.23300289832112014,0.41641976663520497
positive,4,hierarchical,sub-10559,kappa,0.37200302107717526,0.30718288630700874
positive,4,hierarchical,sub-10572,kappa,0.10590675745521645,0.31067410188473255
positive,4,hierarchical,sub-10581,kappa,0.27721388323032653,0.25679065797614997
positive,4,hierarchical,sub-10584,kappa,0.1830938962078736,0.2781407360726825
positive,4,hierarchical,sub-10585,kappa,0.3331503140437768,0.35531577073693
positive,4,hierarchical,sub-10589,kappa,0.2530339352336299,0.2534514125969
positive,4,hierarchical,sub-10590,kappa,0.21320074865890906,0.3015371624119525
positive,4,hierarchical,sub-10596,kappa,0.15646062016252693,0.1828132728319375
positive,4,hierarchical,sub-10603,kappa,0.20357048489651772,0.34545250068188377
positive,4,hierarchical,sub-10606,kappa,0.2533110643991084,0.26971436128016624
positive,4,hierarchical,sub-10608,kappa,0.18002740782625684,0.39484985095599623
positive,4,hierarchical,sub-10617,kappa,0.4469865892951987,0.3110068805686025
positive,4,hierarchical,sub-10636,kappa,0.29171213315475913,0.2694391520906712
positive,4,hierarchical,sub-10638,kappa,0.6762074821002263,0.5412616741231625
positive,4,hierarchical,sub-10640,kappa,0.15722254268035507,0.20652239020263125
positive,4,hierarchical,sub-10641,kappa,0.12918289746967637,0.262527162959205
positive,4,hierarchical,sub-10642,kappa,0.3540667828888326,0.237000422372525
positive,4,hierarchical,sub-10644,kappa,0.22465270145602292,0.34152998067615997
positive,4,hierarchical,sub-10647,kappa,0.1327576656093905,0.332796412976895
positive,4,hierarchical,sub-10649,kappa,0.13158650816352296,0.2241408644839625
positive,4,hierarchical,sub-10652,kappa,0.18409582184439757,0.23951512711864997
positive,4,hierarchical,sub-10656,kappa,0.634218651898328,0.4638820390318863
positive,4,hierarchical,sub-10661,kappa,0.4043323466073092,0.5784459100030375
positive,4,hierarchical,sub-10663,kappa,0.26556322585351594,0.3067192229644525
positive,4,hierarchical,sub-10668,kappa,0.5772534500517326,0.47265998027271877
positive,4,hierarchical,sub-10673,kappa,0.4896732497004323,0.43405615725638746
positive,4,hierarchical,sub-10674,kappa,0.1941626465515918,0.26907405549825003
positive,4,hierarchical,sub-10677,kappa,0.4283353250389585,0.24529246340229
positive,4,hierarchical,sub-10685,kappa,0.42599830143591155,0.426966691087005
positive,4,hierarchical,sub-10690,kappa,0.6130480037335853,0.90424563284205
positive,4,hierarchical,sub-10691,kappa,0.15278292823755496,0.20056721229979502
positive,4,hierarchical,sub-10700,kappa,0.5497874228718445,0.49242730926359496
positive,4,hierarchical,sub-10701,kappa,0.8589167694948175,0.56789018988783
positive,4,hierarchical,sub-10713,kappa,0.3171179969372175,0.305776638385655
positive,4,hierarchical,sub-10716,kappa,0.274584365800273,0.3917194623018138
positive,4,hierarchical,sub-10718,kappa,0.37101144708906236,0.3752566944444425
positive,4,hierarchical,sub-10720,kappa,0.07854835494420685,0.277206956728245
positive,4,hierarchical,sub-10723,kappa,0.0970440622952525,0.22105372437494622
positive,4,hierarchical,sub-10741,kappa,0.15295836731912318,0.2376218800645575
positive,4,hierarchical,sub-10748,kappa,0.3475954239962047,0.2745428218155037
positive,4,hierarchical,sub-10767,kappa,0.2789124980266253,0.27862271836004254
positive,4,hierarchical,sub-10770,kappa,0.3062444563555727,0.2825972170282025
positive,4,hierarchical,sub-10781,kappa,0.4903311310913,0.3120946420460775
positive,4,hierarchical,sub-10783,kappa,0.7012802188648832,0.55657679504355
positive,4,hierarchical,sub-10785,kappa,0.40124211936890947,0.5186681540687
positive,4,hierarchical,sub-10794,kappa,0.3372036976031162,0.36865835176524003
positive,4,hierarchical,sub-10800,kappa,0.22874734685994064,0.34208955272414254
positive,4,hierarchical,sub-10801,kappa,0.4105603156172541,0.24417293151416122
positive,4,hierarchical,sub-10802,kappa,0.08148257398878131,0.2149301475559212
positive,4,hierarchical,sub-10803,kappa,0.5048791711933495,0.39158805574033
positive,4,hierarchical,sub-10804,kappa,0.6261120872207984,0.423311566175715
positive,4,hierarchical,sub-10806,kappa,0.09337607024044563,0.318978983611865
positive,4,hierarchical,sub-10807,kappa,0.23555934414141524,0.31956859739717375
positive,4,hierarchical,sub-10809,kappa,0.2049529846660872,0.28832947324337377
positive,4,hierarchical,sub-10810,kappa,1.0281410150606696,0.8275224414517874
positive,4,hierarchical,sub-10812,kappa,0.3737322875399667,0.40794232847205003
positive,4,hierarchical,sub-10817,kappa,0.1386115235399689,0.379495678030435
positive,4,hierarchical,sub-10827,kappa,0.13878619064964318,0.23164288515701
positive,4,hierarchical,sub-10831,kappa,0.6505965232122627,0.3853216926171775
positive,4,hierarchical,sub-10834,kappa,1.3354710143083115,0.7150508028811375
positive,4,hierarchical,sub-10836,kappa,0.13363232877961384,0.31997678801602003
positive,4,hierarchical,sub-10838,kappa,0.2897921886480879,0.36190680124724
positive,4,hierarchical,sub-10843,kappa,0.2646822677289274,0.40485485873182125
positive,4,hierarchical,sub-10850,kappa,0.7334587086627042,0.6792446218667251
positive,4,hierarchical,sub-10854,kappa,0.4740227949118825,0.25343683354308
positive,4,hierarchical,sub-10857,kappa,0.2680072866240417,0.35146843858676496
positive,4,hierarchical,sub-10858,kappa,0.06065682311936748,0.18089154583277126
positive,4,hierarchical,sub-10860,kappa,0.11602508680803676,0.31576057845989
positive,4,hierarchical,sub-10862,kappa,0.2505920346479097,0.3744538780885663
positive,4,hierarchical,sub-10863,kappa,0.7436092897449544,0.2709080568139525
positive,4,hierarchical,sub-10866,kappa,0.27135325758832274,0.47700626899024995
positive,4,hierarchical,sub-10875,kappa,0.24168093291147086,0.4835428900936312
positive,4,hierarchical,sub-10881,kappa,0.1956387887199303,0.260013713502085
positive,4,hierarchical,sub-10886,kappa,0.5396616679722713,0.6495240356558125
positive,4,hierarchical,sub-10887,kappa,0.4078307099527301,0.2910597062596012
positive,4,hierarchical,sub-10896,kappa,0.3112283956445396,0.22699266238467875
positive,4,hierarchical,sub-10897,kappa,0.17970406725409885,0.23897149275896748
positive,4,hierarchical,sub-10898,kappa,0.511808641225963,0.6670275860078125
positive,4,hierarchical,sub-10908,kappa,0.20844563035479663,0.3131134615372175
positive,4,hierarchical,sub-10918,kappa,0.32006468967034907,0.23266077742445873
positive,4,hierarchical,sub-10924,kappa,0.28881723011943755,0.28913355673991753
positive,4,hierarchical,sub-10926,kappa,0.44397162999717654,0.39482872529257995
positive,4,hierarchical,sub-10928,kappa,0.7340759686478866,0.39588190853511
positive,4,hierarchical,sub-10929,kappa,0.4256298352973207,0.5002562548181925
positive,4,hierarchical,sub-10930,kappa,0.4254789288214167,0.6175286770914
positive,4,hierarchical,sub-10938,kappa,0.1652051428367564,0.3105873164700976
positive,4,hierarchical,sub-10940,kappa,0.4229219762204916,0.3673915124697387
positive,4,hierarchical,sub-10950,kappa,0.21687717938826417,0.25847793853163875
positive,4,hierarchical,sub-10951,kappa,0.23083719249343213,0.25683892533760877
positive,4,hierarchical,sub-10952,kappa,0.18711713351592915,0.30378990349385754
positive,4,hierarchical,sub-10953,kappa,0.23713685271404228,0.21614904878244123
positive,4,hierarchical,sub-10954,kappa,0.3073026962767279,0.2733882937711225
positive,4,hierarchical,sub-10956,kappa,0.47469663522989464,0.6070518282288624
positive,4,hierarchical,sub-10958,kappa,0.16983222348011362,0.23742731515872123
positive,4,hierarchical,sub-10969,kappa,0.2994024563390351,0.3467435523845575
positive,4,hierarchical,sub-10974,kappa,0.3446272987804508,0.334644250316235
positive,4,hierarchical,sub-10977,kappa,0.2797639996109707,0.2930302994352388
positive,4,hierarchical,sub-10983,kappa,0.3129223325604412,0.4847222855493
positive,4,hierarchical,sub-10984,kappa,0.5539318705754794,0.6537277481295
positive,4,hierarchical,sub-11005,kappa,0.5844582297134361,0.5273208722556
positive,4,hierarchical,sub-11031,kappa,0.3345449146461513,0.326907439943
positive,4,MLE_theta10,sub-10317,kappa,0.6008949130868406,0.7577665191743627
positive,4,MLE_theta10,sub-10369,kappa,0.6222258657523443,0.7199869818249024
positive,4,MLE_theta10,sub-10402,kappa,0.3685172780562595,0.6408833941941641
positive,4,MLE_theta10,sub-10418,kappa,0.5953521433372352,0.7349248192605665
positive,4,MLE_theta10,sub-10462,kappa,0.08813007564069421,0.0250522923518281
positive,4,MLE_theta10,sub-10478,kappa,0.2983893013310585,0.6269654906829997
positive,4,MLE_theta10,sub-10486,kappa,0.2699156125736818,0.2983504929153397
positive,4,MLE_theta10,sub-10529,kappa,0.25415920834846645,0.1002436940483082
positive,4,MLE_theta10,sub-10541,kappa,0.18683841452766925,0.7283967056207709
positive,4,MLE_theta10,sub-10555,kappa,0.23300289832112014,0.8338133675786243
positive,4,MLE_theta10,sub-10559,kappa,0.37200302107717526,0.2546794325573513
positive,4,MLE_theta10,sub-10572,kappa,0.10590675745521645,0.6904659875797805
positive,4,MLE_theta10,sub-10581,kappa,0.27721388323032653,0.0976662118238406
positive,4,MLE_theta10,sub-10584,kappa,0.1830938962078736,0.2179449739705344
positive,4,MLE_theta10,sub-10585,kappa,0.3331503140437768,0.3908659273887306
positive,4,MLE_theta10,sub-10589,kappa,0.2530339352336299,0.185300578834304
positive,4,MLE_theta10,sub-10590,kappa,0.21320074865890906,0.3471480359162736
positive,4,MLE_theta10,sub-10596,kappa,0.15646062016252693,0.1565289409490544
positive,4,MLE_theta10,sub-10603,kappa,0.20357048489651772,0.2249674249818723
positive,4,MLE_theta10,sub-10606,kappa,0.2533110643991084,0.3853208656333436
positive,4,MLE_theta10,sub-10608,kappa,0.18002740782625684,0.7283240644989237
positive,4,MLE_theta10,sub-10617,kappa,0.4469865892951987,0.3765814889208321
