participant_id,iteration,generating,fitted,metric,criterion,selected_weight,converged
sub-10317,1,M0,M1,BIC,61.90140288443153,0.0,True
sub-10317,1,M0,M2,BIC,61.73847789191161,0.0,True
sub-10317,1,M0,M5,BIC,64.43023067388383,0.0,True
sub-10317,1,M0,M6,BIC,63.676718582785185,0.0,True
sub-10317,1,M0,M7,BIC,67.33429626884228,0.0,True
sub-10317,1,M0,M8,BIC,64.80510334746485,0.0,True
sub-10317,1,M0,M3,BIC,63.80935266340431,0.0,True
sub-10317,1,M0,M4,BIC,63.546221846595046,0.0,True
sub-10317,1,M0,preference,BIC,67.48680475397823,0.0,True
sub-10317,1,M0,M2_power,BIC,64.34249654751221,0.0,True
sub-10317,1,M0,M5_power,BIC,67.46929159541882,0.0,True
sub-10317,0,M1,M0,AICc,58.224363167035406,1.0,True
sub-10317,0,M1,M1,AICc,60.08155655794489,0.0,True
sub-10317,0,M1,M2,AICc,59.803240038852515,0.0,True
sub-10317,0,M1,M5,AICc,62.12712667852863,0.0,True
sub-10317,0,M1,M6,AICc,61.5000887259194,0.0,True
sub-10317,0,M1,M7,AICc,63.66777035009045,0.0,True
sub-10317,0,M1,M8,AICc,62.06661453366026,0.0,True
sub-10317,0,M1,M3,AICc,59.09156368057088,0.0,True
sub-10317,0,M1,M4,AICc,61.274844864937414,0.0,True
sub-10317,0,M1,preference,AICc,63.34645912338377,0.0,True
sub-10317,0,M1,M2_power,AICc,62.02431074329287,0.0,True
sub-10317,0,M1,M5_power,AICc,64.45656351156708,0.0,True
sub-10317,0,M1,M0,BIC,58.224363167035406,1.0,True
sub-10317,0,M1,M1,BIC,61.71922617622826,0.0,True
sub-10317,0,M1,M2,BIC,62.97088696772695,0.0,True
sub-10317,0,M1,M5,BIC,66.70855658601032,0.0,True
sub-10317,0,M1,M6,BIC,66.08151863340109,0.0,True
sub-10317,0,M1,M7,BIC,69.53736774214285,0.0,True
sub-10317,0,M1,M8,BIC,66.64804444114195,0.0,True
sub-10317,0,M1,M3,BIC,63.67299358805256,0.0,True
sub-10317,0,M1,M4,BIC,65.8562747724191,0.0,True
sub-10317,0,M1,preference,BIC,69.21605651543616,0.0,True
sub-10317,0,M1,M2_power,BIC,66.60574065077456,0.0,True
sub-10317,0,M1,M5_power,BIC,70.32616090361947,0.0,True
sub-10317,1,M1,M0,AICc,58.224363167035406,1.0,True
sub-10317,1,M1,M1,AICc,58.468685888286686,0.0,True
sub-10317,1,M1,M2,AICc,60.614719839077935,0.0,True
sub-10317,1,M1,M5,AICc,60.49107167233752,0.0,True
sub-10317,1,M1,M6,AICc,62.458605909295635,0.0,True
sub-10317,1,M1,M7,AICc,62.94057380605018,0.0,True
sub-10317,1,M1,M8,AICc,62.118798233281474,0.0,True
sub-10317,1,M1,M3,AICc,60.65623250459689,0.0,True
sub-10317,1,M1,M4,AICc,60.44127085073796,0.0,True
sub-10317,1,M1,preference,AICc,62.9276489004001,0.0,True
sub-10317,1,M1,M2_power,AICc,62.35755028637631,0.0,True
sub-10317,1,M1,M5_power,AICc,62.32295191602878,0.0,True
sub-10317,1,M1,M0,BIC,58.224363167035406,1.0,True
sub-10317,1,M1,M1,BIC,60.106355506570054,0.0,True
sub-10317,1,M1,M2,BIC,63.78236676795237,0.0,True
sub-10317,1,M1,M5,BIC,65.0725015798192,0.0,True
sub-10317,1,M1,M6,BIC,67.04003581677732,0.0,True
sub-10317,1,M1,M7,BIC,68.81017119810258,0.0,True
sub-10317,1,M1,M8,BIC,66.70022814076316,0.0,True
sub-10317,1,M1,M3,BIC,65.23766241207858,0.0,True
sub-10317,1,M1,M4,BIC,65.02270075821964,0.0,True
sub-10317,1,M1,preference,BIC,68.7972462924525,0.0,True
sub-10317,1,M1,M2_power,BIC,66.938980193858,0.0,True
sub-10317,1,M1,M5_power,BIC,68.19254930808117,0.0,True
sub-10317,0,M2,M0,AICc,58.224363167035406,1.0,True
sub-10317,0,M2,M1,AICc,60.324373168685376,0.0,True
sub-10317,0,M2,M2,AICc,60.15419213149886,0.0,True
sub-10317,0,M2,M5,AICc,62.47807877117497,0.0,True
sub-10317,0,M2,M6,AICc,62.46014130540439,0.0,True
sub-10317,0,M2,M7,AICc,64.89316251645572,0.0,True
sub-10317,0,M2,M8,AICc,62.47807877117498,0.0,True
sub-10317,0,M2,M3,AICc,62.418144961472635,0.0,True
sub-10317,0,M2,M4,AICc,62.17247131157909,0.0,True
sub-10317,0,M2,preference,AICc,64.89432819272783,0.0,True
sub-10317,0,M2,M2_power,AICc,61.853595491090836,0.0,True
sub-10317,0,M2,M5_power,AICc,64.30309762480236,0.0,True
sub-10317,0,M2,M0,BIC,58.224363167035406,1.0,True
sub-10317,0,M2,M1,BIC,61.962042786968745,0.0,True
sub-10317,0,M2,M2,BIC,63.32183906037329,0.0,True
sub-10317,0,M2,M5,BIC,67.05950867865666,0.0,True
sub-10317,0,M2,M6,BIC,67.04157121288608,0.0,True
sub-10317,0,M2,M7,BIC,70.76275990850812,0.0,True
sub-10317,0,M2,M8,BIC,67.05950867865667,0.0,True
sub-10317,0,M2,M3,BIC,66.99957486895433,0.0,True
sub-10317,0,M2,M4,BIC,66.75390121906078,0.0,True
sub-10317,0,M2,preference,BIC,70.76392558478022,0.0,True
sub-10317,0,M2,M2_power,BIC,66.43502539857252,0.0,True
sub-10317,0,M2,M5_power,BIC,70.17269501685475,0.0,True
sub-10317,1,M2,M0,AICc,58.224363167035406,1.0,True
sub-10317,1,M2,M1,AICc,60.32443316868536,0.0,True
sub-10317,1,M2,M2,AICc,61.780984335864616,0.0,True
sub-10317,1,M2,M5,AICc,63.32200316969599,0.0,True
sub-10317,1,M2,M6,AICc,63.376407676442945,0.0,True
sub-10317,1,M2,M7,AICc,65.60710352877949,0.0,True
sub-10317,1,M2,M8,AICc,62.45200994627999,0.0,True
sub-10317,1,M2,M3,AICc,63.892083459773445,0.0,True
sub-10317,1,M2,M4,AICc,61.77610850694788,0.0,True
sub-10317,1,M2,preference,AICc,65.4063471772548,0.0,True
sub-10317,1,M2,M2_power,AICc,61.08970277859291,0.0,True
sub-10317,1,M2,M5_power,AICc,63.53071021243956,0.0,True
sub-10317,1,M2,M0,BIC,58.224363167035406,1.0,True
sub-10317,1,M2,M1,BIC,61.96210278696873,0.0,True
sub-10317,1,M2,M2,BIC,64.94863126473905,0.0,True
sub-10317,1,M2,M5,BIC,67.90343307717768,0.0,True
sub-10317,1,M2,M6,BIC,67.95783758392463,0.0,True
sub-10317,1,M2,M7,BIC,71.47670092083187,0.0,True
sub-10317,1,M2,M8,BIC,67.03343985376168,0.0,True
sub-10317,1,M2,M3,BIC,68.47351336725514,0.0,True
sub-10317,1,M2,M4,BIC,66.35753841442957,0.0,True
sub-10317,1,M2,preference,BIC,71.2759445693072,0.0,True
sub-10317,1,M2,M2_power,BIC,65.6711326860746,0.0,True
sub-10317,1,M2,M5_power,BIC,69.40030760449196,0.0,True
sub-10317,0,M5,M0,AICc,58.224363167035406,0.0,True
sub-10317,0,M5,M1,AICc,59.77696504488954,0.0,True
sub-10317,0,M5,M2,AICc,61.98465735258183,0.0,True
sub-10317,0,M5,M5,AICc,39.23778301395349,0.0,True
sub-10317,0,M5,M6,AICc,56.31599335055625,0.0,True
sub-10317,0,M5,M7,AICc,41.17070194784985,0.0,True
sub-10317,0,M5,M8,AICc,64.30854399225795,0.0,True
sub-10317,0,M5,M3,AICc,39.239296220559275,0.0,True
sub-10317,0,M5,M4,AICc,39.23929622055926,0.0,True
sub-10317,0,M5,preference,AICc,41.24545061152256,0.0,True
sub-10317,0,M5,M2_power,AICc,63.483506830966526,0.0,True
sub-10317,0,M5,M5_power,AICc,38.439487743687884,1.0,True
sub-10317,0,M5,M0,BIC,58.224363167035406,0.0,True
sub-10317,0,M5,M1,BIC,61.41463466317291,0.0,True
sub-10317,0,M5,M2,BIC,65.15230428145625,0.0,True
sub-10317,0,M5,M5,BIC,43.81921292143518,1.0,True
sub-10317,0,M5,M6,BIC,60.89742325803793,0.0,True
sub-10317,0,M5,M7,BIC,47.04029933990224,0.0,True
sub-10317,0,M5,M8,BIC,68.88997389973963,0.0,True
sub-10317,0,M5,M3,BIC,43.82072612804096,0.0,True
sub-10317,0,M5,M4,BIC,43.820726128040945,0.0,True
sub-10317,0,M5,preference,BIC,47.11504800357495,0.0,True
sub-10317,0,M5,M2_power,BIC,68.06493673844821,0.0,True
sub-10317,0,M5,M5_power,BIC,44.309085135740276,0.0,True
sub-10317,1,M5,M0,AICc,58.224363167035406,0.0,True
sub-10317,1,M5,M1,AICc,60.32450316868539,0.0,True
sub-10317,1,M5,M2,AICc,62.5321354889402,0.0,True
sub-10317,1,M5,M5,AICc,48.53100881745818,1.0,True
sub-10317,1,M5,M6,AICc,59.4126499044029,0.0,True
sub-10317,1,M5,M7,AICc,50.223075919841584,0.0,True
sub-10317,1,M5,M8,AICc,64.09580994845052,0.0,True
sub-10317,1,M5,M3,AICc,49.73886564314855,0.0,True
sub-10317,1,M5,M4,AICc,49.31433093337588,0.0,True
sub-10317,1,M5,preference,AICc,51.11413404756582,0.0,True
sub-10317,1,M5,M2_power,AICc,62.10405113414936,0.0,True
sub-10317,1,M5,M5_power,AICc,50.47667265613428,0.0,True
sub-10317,1,M5,M0,BIC,58.224363167035406,0.0,True
sub-10317,1,M5,M1,BIC,61.96217278696876,0.0,True
sub-10317,1,M5,M2,BIC,65.69978241781463,0.0,True
sub-10317,1,M5,M5,BIC,53.112438724939864,1.0,True
sub-10317,1,M5,M6,BIC,63.99407981188459,0.0,True
sub-10317,1,M5,M7,BIC,56.092673311893975,0.0,True
sub-10317,1,M5,M8,BIC,68.67723985593221,0.0,True
sub-10317,1,M5,M3,BIC,54.320295550630235,0.0,True
sub-10317,1,M5,M4,BIC,53.89576084085756,0.0,True
sub-10317,1,M5,preference,BIC,56.98373143961821,0.0,True
sub-10317,1,M5,M2_power,BIC,66.68548104163105,0.0,True
sub-10317,1,M5,M5_power,BIC,56.34627004818667,0.0,True
sub-10317,0,M6,M0,AICc,58.224363167035406,0.0,True
sub-10317,0,M6,M1,AICc,60.30921016276336,0.0,True
sub-10317,0,M6,M2,AICc,62.51690247045566,0.0,True
sub-10317,0,M6,M5,AICc,61.831297138353044,0.0,True
sub-10317,0,M6,M6,AICc,51.99671644191589,1.0,True
sub-10317,0,M6,M7,AICc,54.405210832721416,0.0,True
sub-10317,0,M6,M8,AICc,64.79836114779538,0.0,True
sub-10317,0,M6,M3,AICc,61.39047781608099,0.0,True
sub-10317,0,M6,M4,AICc,61.86600652614672,0.0,True
sub-10317,0,M6,preference,AICc,54.47085181609262,0.0,True
sub-10317,0,M6,M2_power,AICc,64.7250594798707,0.0,True
sub-10317,0,M6,M5_power,AICc,63.76819424818475,0.0,True
sub-10317,0,M6,M0,BIC,58.224363167035406,0.0,True
sub-10317,0,M6,M1,BIC,61.946879781046725,0.0,True
sub-10317,0,M6,M2,BIC,65.6845493993301,0.0,True
sub-10317,0,M6,M5,BIC,66.41272704583473,0.0,True
sub-10317,0,M6,M6,BIC,56.578146349397585,1.0,True
sub-10317,0,M6,M7,BIC,60.27480822477381,0.0,True
sub-10317,0,M6,M8,BIC,69.37979105527707,0.0,True
sub-10317,0,M6,M3,BIC,65.97190772356268,0.0,True
sub-10317,0,M6,M4,BIC,66.44743643362841,0.0,True
sub-10317,0,M6,preference,BIC,60.34044920814501,0.0,True
sub-10317,0,M6,M2_power,BIC,69.30648938735239,0.0,True
sub-10317,0,M6,M5_power,BIC,69.63779164023714,0.0,True
sub-10317,1,M6,M0,AICc,58.224363167035406,0.0,True
sub-10317,1,M6,M1,AICc,60.324433168685395,0.0,True
sub-10317,1,M6,M2,AICc,62.5321254763777,0.0,True
sub-10317,1,M6,M5,AICc,58.21957205388902,0.0,True
sub-10317,1,M6,M6,AICc,54.670270826918134,0.0,True
sub-10317,1,M6,M7,AICc,55.878673722566305,0.0,True
sub-10317,1,M6,M8,AICc,64.85600247060499,0.0,True
sub-10317,1,M6,M3,AICc,52.483819662376554,1.0,True
sub-10317,1,M6,M4,AICc,57.68113924628236,0.0,True
sub-10317,1,M6,preference,AICc,55.8786737225663,0.0,True
sub-10317,1,M6,M2_power,AICc,62.7027911762162,0.0,True
sub-10317,1,M6,M5_power,AICc,58.938250889284845,0.0,True
sub-10317,1,M6,M0,BIC,58.224363167035406,0.0,True
sub-10317,1,M6,M1,BIC,61.962102786968764,0.0,True
sub-10317,1,M6,M2,BIC,65.69977240525213,0.0,True
sub-10317,1,M6,M5,BIC,62.8010019613707,0.0,True
sub-10317,1,M6,M6,BIC,59.25170073439982,0.0,True
sub-10317,1,M6,M7,BIC,61.748271114618696,0.0,True
sub-10317,1,M6,M8,BIC,69.43743237808667,0.0,True
sub-10317,1,M6,M3,BIC,57.06524956985824,1.0,True
sub-10317,1,M6,M4,BIC,62.26256915376405,0.0,True
sub-10317,1,M6,preference,BIC,61.74827111461869,0.0,True
sub-10317,1,M6,M2_power,BIC,67.28422108369789,0.0,True
sub-10317,1,M6,M5_power,BIC,64.80784828133724,0.0,True
sub-10317,0,M7,M0,AICc,58.224363167035406,0.0,True
sub-10317,0,M7,M1,AICc,60.30921016276337,0.0,True
sub-10317,0,M7,M2,AICc,61.88053428862577,0.0,True
sub-10317,0,M7,M5,AICc,38.99743201684407,1.0,True
sub-10317,0,M7,M6,AICc,61.697702087814356,0.0,True
sub-10317,0,M7,M7,AICc,41.446934150556736,0.0,True
sub-10317,0,M7,M8,AICc,64.0817286340105,0.0,True
sub-10317,0,M7,M3,AICc,49.16599550373478,0.0,True
sub-10317,0,M7,M4,AICc,42.00185626132018,0.0,True
sub-10317,0,M7,preference,AICc,44.72799008432394,0.0,True
sub-10317,0,M7,M2_power,AICc,64.18174197594621,0.0,True
sub-10317,0,M7,M5_power,AICc,40.25075554294946,0.0,True
sub-10317,0,M7,M0,BIC,58.224363167035406,0.0,True
sub-10317,0,M7,M1,BIC,61.94687978104674,0.0,True
sub-10317,0,M7,M2,BIC,65.0481812175002,0.0,True
sub-10317,0,M7,M5,BIC,43.578861924325764,1.0,True
sub-10317,0,M7,M6,BIC,66.27913199529604,0.0,True
sub-10317,0,M7,M7,BIC,47.31653154260913,0.0,True
sub-10317,0,M7,M8,BIC,68.6631585414922,0.0,True
sub-10317,0,M7,M3,BIC,53.74742541121647,0.0,True
sub-10317,0,M7,M4,BIC,46.58328616880186,0.0,True
sub-10317,0,M7,preference,BIC,50.59758747637633,0.0,True
sub-10317,0,M7,M2_power,BIC,68.7631718834279,0.0,True
sub-10317,0,M7,M5_power,BIC,46.120352935001854,0.0,True
sub-10317,1,M7,M0,AICc,58.224363167035406,0.0,True
sub-10317,1,M7,M1,AICc,60.32437316868539,0.0,True
sub-10317,1,M7,M2,AICc,62.09901675058451,0.0,True
sub-10317,1,M7,M5,AICc,36.09746310432811,0.0,True
sub-10317,1,M7,M6,AICc,60.97035001015667,0.0,True
sub-10317,1,M7,M7,AICc,37.372589774189294,0.0,True
sub-10317,1,M7,M8,AICc,64.35379051196841,0.0,True
sub-10317,1,M7,M3,AICc,39.6764440151016,0.0,True
sub-10317,1,M7,M4,AICc,38.139620824747816,0.0,True
sub-10317,1,M7,preference,AICc,35.43770801621694,1.0,True
sub-10317,1,M7,M2_power,AICc,64.14408318378412,0.0,True
sub-10317,1,M7,M5_power,AICc,37.82193297306392,0.0,True
sub-10317,1,M7,M0,BIC,58.224363167035406,0.0,True
sub-10317,1,M7,M1,BIC,61.96204278696876,0.0,True
sub-10317,1,M7,M2,BIC,65.26666367945894,0.0,True
sub-10317,1,M7,M5,BIC,40.6788930118098,1.0,True
sub-10317,1,M7,M6,BIC,65.55177991763836,0.0,True
sub-10317,1,M7,M7,BIC,43.242187166241685,0.0,True
sub-10317,1,M7,M8,BIC,68.93522041945009,0.0,True
sub-10317,1,M7,M3,BIC,44.257873922583286,0.0,True
sub-10317,1,M7,M4,BIC,42.7210507322295,0.0,True
sub-10317,1,M7,preference,BIC,41.30730540826933,0.0,True
sub-10317,1,M7,M2_power,BIC,68.7255130912658,0.0,True
sub-10317,1,M7,M5_power,BIC,43.69153036511632,0.0,True
sub-10317,0,M8,M0,AICc,58.224363167035406,0.0,True
sub-10317,0,M8,M1,AICc,60.32443316868539,0.0,True
sub-10317,0,M8,M2,AICc,59.695160109984585,0.0,True
sub-10317,0,M8,M5,AICc,61.56349009414497,0.0,True
sub-10317,0,M8,M6,AICc,59.614465434230745,0.0,True
sub-10317,0,M8,M7,AICc,62.014678610951684,0.0,True
sub-10317,0,M8,M8,AICc,57.64131423061904,0.0,True
sub-10317,0,M8,M3,AICc,60.18280540034437,0.0,True
sub-10317,0,M8,M4,AICc,56.35819429074536,0.0,True
sub-10317,0,M8,preference,AICc,61.70327819690648,0.0,True
sub-10317,0,M8,M2_power,AICc,55.67019473830272,1.0,True
sub-10317,0,M8,M5_power,AICc,58.11969687201545,0.0,True
sub-10317,0,M8,M0,BIC,58.224363167035406,1.0,True
sub-10317,0,M8,M1,BIC,61.96210278696876,0.0,True
sub-10317,0,M8,M2,BIC,62.86280703885902,0.0,True
sub-10317,0,M8,M5,BIC,66.14492000162666,0.0,True
sub-10317,0,M8,M6,BIC,64.19589534171243,0.0,True
sub-10317,0,M8,M7,BIC,67.88427600300408,0.0,True
sub-10317,0,M8,M8,BIC,62.22274413810072,0.0,True
sub-10317,0,M8,M3,BIC,64.76423530782606,0.0,True
sub-10317,0,M8,M4,BIC,60.93962419822705,0.0,True
sub-10317,0,M8,preference,BIC,67.57287558895888,0.0,True
sub-10317,0,M8,M2_power,BIC,60.2516246457844,0.0,True
sub-10317,0,M8,M5_power,BIC,63.989294264067844,0.0,True
sub-10317,1,M8,M0,AICc,58.224363167035406,1.0,True
sub-10317,1,M8,M1,AICc,59.578328679957956,0.0,True
sub-10317,1,M8,M2,AICc,61.57644306016035,0.0,True
sub-10317,1,M8,M5,AICc,62.631767954725014,0.0,True
sub-10317,1,M8,M6,AICc,63.897517289277026,0.0,True
sub-10317,1,M8,M7,AICc,65.08127008843768,0.0,True
sub-10317,1,M8,M8,AICc,63.29734502782252,0.0,True
sub-10317,1,M8,M3,AICc,63.21661244151876,0.0,True
sub-10317,1,M8,M4,AICc,63.898359896522614,0.0,True
sub-10317,1,M8,preference,AICc,66.09626585070531,0.0,True
sub-10317,1,M8,M2_power,AICc,63.72527615899634,0.0,True
sub-10317,1,M8,M5_power,AICc,64.71286454298236,0.0,True
sub-10317,1,M8,M0,BIC,58.224363167035406,1.0,True
sub-10317,1,M8,M1,BIC,61.215998298241324,0.0,True
sub-10317,1,M8,M2,BIC,64.74408998903478,0.0,True
sub-10317,1,M8,M5,BIC,67.2131978622067,0.0,True
sub-10317,1,M8,M6,BIC,68.47894719675871,0.0,True
sub-10317,1,M8,M7,BIC,70.95086748049007,0.0,True
sub-10317,1,M8,M8,BIC,67.87877493530421,0.0,True
sub-10317,1,M8,M3,BIC,67.79804234900045,0.0,True
sub-10317,1,M8,M4,BIC,68.4797898040043,0.0,True
sub-10317,1,M8,preference,BIC,71.96586324275769,0.0,True
sub-10317,1,M8,M2_power,BIC,68.30670606647803,0.0,True
sub-10317,1,M8,M5_power,BIC,70.58246193503474,0.0,True
sub-10317,0,M3,M0,AICc,58.224363167035406,0.0,True
sub-10317,0,M3,M1,AICc,60.32443316868539,0.0,True
sub-10317,0,M3,M2,AICc,62.53212547637769,0.0,True
sub-10317,0,M3,M5,AICc,41.56933103376568,0.0,True
sub-10317,0,M3,M6,AICc,57.855627993088724,0.0,True
sub-10317,0,M3,M7,AICc,43.604052306698286,0.0,True
sub-10317,0,M3,M8,AICc,64.56902147576923,0.0,True
sub-10317,0,M3,M3,AICc,41.60870343363701,0.0,True
sub-10317,0,M3,M4,AICc,38.61354798921154,1.0,True
sub-10317,0,M3,preference,AICc,42.88093458581086,0.0,True
sub-10317,0,M3,M2_power,AICc,64.34712462080674,0.0,True
sub-10317,0,M3,M5_power,AICc,43.616074356366816,0.0,True
sub-10317,0,M3,M0,BIC,58.224363167035406,0.0,True
sub-10317,0,M3,M1,BIC,61.96210278696876,0.0,True
sub-10317,0,M3,M2,BIC,65.69977240525212,0.0,True
sub-10317,0,M3,M5,BIC,46.15076094124737,0.0,True
sub-10317,0,M3,M6,BIC,62.43705790057041,0.0,True
sub-10317,0,M3,M7,BIC,49.47364969875068,0.0,True
sub-10317,0,M3,M8,BIC,69.15045138325091,0.0,True
sub-10317,0,M3,M3,BIC,46.190133341118695,0.0,True
sub-10317,0,M3,M4,BIC,43.19497789669323,1.0,True
sub-10317,0,M3,preference,BIC,48.750531977863254,0.0,True
sub-10317,0,M3,M2_power,BIC,68.92855452828842,0.0,True
sub-10317,0,M3,M5_power,BIC,49.48567174841921,0.0,True
sub-10317,1,M3,M0,AICc,58.224363167035406,0.0,True
sub-10317,1,M3,M1,AICc,60.26373326614818,0.0,True
sub-10317,1,M3,M2,AICc,62.47142557384048,0.0,True
sub-10317,1,M3,M5,AICc,37.55640829759172,0.0,True
sub-10317,1,M3,M6,AICc,64.02708029566517,0.0,True
sub-10317,1,M3,M7,AICc,40.005910431304386,0.0,True
sub-10317,1,M3,M8,AICc,64.79529140308536,0.0,True
sub-10317,1,M3,M3,AICc,37.46111970769815,0.0,True
sub-10317,1,M3,M4,AICc,37.46207759064206,0.0,True
sub-10317,1,M3,preference,AICc,35.73838818004795,1.0,True
sub-10317,1,M3,M2_power,AICc,64.31220335261182,0.0,True
sub-10317,1,M3,M5_power,AICc,38.059277811085295,0.0,True
sub-10317,1,M3,M0,BIC,58.224363167035406,0.0,True
sub-10317,1,M3,M1,BIC,61.90140288443155,0.0,True
sub-10317,1,M3,M2,BIC,65.63907250271491,0.0,True
sub-10317,1,M3,M5,BIC,42.13783820507341,0.0,True
sub-10317,1,M3,M6,BIC,68.60851020314686,0.0,True
sub-10317,1,M3,M7,BIC,45.87550782335678,0.0,True
sub-10317,1,M3,M8,BIC,69.37672131056704,0.0,True
sub-10317,1,M3,M3,BIC,42.042549615179844,0.0,True
sub-10317,1,M3,M4,BIC,42.043507498123745,0.0,True
sub-10317,1,M3,preference,BIC,41.60798557210035,1.0,True
sub-10317,1,M3,M2_power,BIC,68.89363326009351,0.0,True
sub-10317,1,M3,M5_power,BIC,43.92887520313769,0.0,True
sub-10317,0,M4,M0,AICc,58.224363167035406,0.0,True
sub-10317,0,M4,M1,AICc,60.32439316868539,0.0,True
sub-10317,0,M4,M2,AICc,62.447077875029606,0.0,True
sub-10317,0,M4,M5,AICc,35.71663778753864,0.0,True
sub-10317,0,M4,M6,AICc,57.47827594366546,0.0,True
sub-10317,0,M4,M7,AICc,36.88959486500671,0.0,True
sub-10317,0,M4,M8,AICc,64.58660990021309,0.0,True
sub-10317,0,M4,M3,AICc,23.944977131359025,1.0,True
sub-10317,0,M4,M4,AICc,31.875913108720738,0.0,True
sub-10317,0,M4,preference,AICc,36.43562082136551,0.0,True
sub-10317,0,M4,M2_power,AICc,62.01604005268303,0.0,True
sub-10317,0,M4,M5_power,AICc,30.733497599647585,0.0,True
sub-10317,0,M4,M0,BIC,58.224363167035406,0.0,True
sub-10317,0,M4,M1,BIC,61.96206278696876,0.0,True
sub-10317,0,M4,M2,BIC,65.61472480390404,0.0,True
sub-10317,0,M4,M5,BIC,40.29806769502032,0.0,True
sub-10317,0,M4,M6,BIC,62.05970585114714,0.0,True
sub-10317,0,M4,M7,BIC,42.7591922570591,0.0,True
sub-10317,0,M4,M8,BIC,69.16803980769478,0.0,True
sub-10317,0,M4,M3,BIC,28.52640703884071,1.0,True
sub-10317,0,M4,M4,BIC,36.45734301620242,0.0,True
sub-10317,0,M4,preference,BIC,42.3052182134179,0.0,True
sub-10317,0,M4,M2_power,BIC,66.59746996016472,0.0,True
sub-10317,0,M4,M5_power,BIC,36.603094991699976,0.0,True
sub-10317,1,M4,M0,AICc,58.224363167035406,0.0,True
sub-10317,1,M4,M1,AICc,60.32443316868539,0.0,True
sub-10317,1,M4,M2,AICc,62.53212547637769,0.0,True
sub-10317,1,M4,M5,AICc,43.419965807611284,0.0,True
sub-10317,1,M4,M6,AICc,57.85562799308873,0.0,True
sub-10317,1,M4,M7,AICc,43.92036678408763,0.0,True
sub-10317,1,M4,M8,AICc,64.8560121160538,0.0,True
sub-10317,1,M4,M3,AICc,38.38047028523062,1.0,True
sub-10317,1,M4,M4,AICc,41.19310064614229,0.0,True
sub-10317,1,M4,preference,AICc,43.408458633867085,0.0,True
sub-10317,1,M4,M2_power,AICc,63.984259563743514,0.0,True
sub-10317,1,M4,M5_power,AICc,45.259560447783656,0.0,True
sub-10317,1,M4,M0,BIC,58.224363167035406,0.0,True
sub-10317,1,M4,M1,BIC,61.96210278696876,0.0,True
sub-10317,1,M4,M2,BIC,65.69977240525212,0.0,True
sub-10317,1,M4,M5,BIC,48.00139571509297,0.0,True
sub-10317,1,M4,M6,BIC,62.43705790057042,0.0,True
sub-10317,1,M4,M7,BIC,49.789964176140025,0.0,True
sub-10317,1,M4,M8,BIC,69.4374420235355,0.0,True
sub-10317,1,M4,M3,BIC,42.96190019271231,1.0,True
sub-10317,1,M4,M4,BIC,45.774530553623975,0.0,True
sub-10317,1,M4,preference,BIC,49.278056025919476,0.0,True
sub-10317,1,M4,M2_power,BIC,68.5656894712252,0.0,True
