run,model,age,parameter,mean,median,ci_low,ci_high
H7_full_age,H7,21.0,alpha,0.0546508845980434,0.053070737482719774,0.02561659744935779,0.09285257121827648
H7_full_age,H7,21.0,kappa,0.4010293065347208,0.39476319621001005,0.27272872078085897,0.5633404238545588
H7_full_age,H7,21.0,theta,3.7060459209058028,3.6840210695266142,2.614108219183409,4.887328336639042
H7_full_age,H7,21.0,theta_stranger,0.6249619523390855,0.5777592049542095,0.19320151117022533,1.3234746528383743
H7_full_age,H7,21.0,theta_friend_minus_stranger,3.081083968566717,3.0650876406477074,2.126717597800453,4.150156384572631
H7_full_age,H7,21.983333333333334,alpha,0.054730832130397006,0.053264948935088166,0.026031409006098023,0.09204759062325238
H7_full_age,H7,21.983333333333334,kappa,0.39766658946335864,0.39192626783745954,0.27284966857471304,0.5543247632222893
H7_full_age,H7,21.983333333333334,theta,3.7169550545401195,3.69449817651854,2.64517466445197,4.878565170155161
H7_full_age,H7,21.983333333333334,theta_stranger,0.6250691822702326,0.5799945490480591,0.19801271692158984,1.3080453172631845
H7_full_age,H7,21.983333333333334,theta_friend_minus_stranger,3.091885872269887,3.0758075293699045,2.156635441201278,4.140113178317583
H7_full_age,H7,22.966666666666665,alpha,0.054816323216403284,0.05344623129130169,0.026481992714557027,0.09130565440663777
H7_full_age,H7,22.966666666666665,kappa,0.39434771777233585,0.3889269939063593,0.2734444290217914,0.5452906971726533
H7_full_age,H7,22.966666666666665,theta,3.727880959954153,3.7056648446262828,2.6743628252231124,4.87062665658986
H7_full_age,H7,22.966666666666665,theta_stranger,0.6252600147187184,0.5817072322318522,0.2031146385016461,1.2927287517125206
H7_full_age,H7,22.966666666666665,theta_friend_minus_stranger,3.1026209452354347,3.0853297364047956,2.1860734239078767,4.12796070196034
H7_full_age,H7,23.95,alpha,0.05490738245914597,0.05362323833815971,0.026884940513541913,0.09054537984600652
H7_full_age,H7,23.95,kappa,0.3910720618350711,0.38605966070139597,0.27362604446594446,0.5363943642747682
H7_full_age,H7,23.95,theta,3.7388231260307974,3.7176881590094037,2.7076115920837314,4.861448208134021
H7_full_age,H7,23.95,theta_stranger,0.6255352637096526,0.5843065799921081,0.20843347062744214,1.2773164973125446
H7_full_age,H7,23.95,theta_friend_minus_stranger,3.113287862321145,3.0966676216188493,2.2152210749519132,4.119218080873558
H7_full_age,H7,24.933333333333334,alpha,0.05500403525019213,0.05378219410561706,0.027311676108835177,0.08979684431683185
H7_full_age,H7,24.933333333333334,kappa,0.38783900246098735,0.38298331883356795,0.27409368982072935,0.5277326064941574
H7_full_age,H7,24.933333333333334,theta,3.7497810585418803,3.7287110251202025,2.7376840838520793,4.853362170719128
H7_full_age,H7,24.933333333333334,theta_stranger,0.6258957208271191,0.5855345425577065,0.21301303423676968,1.2637403661515707
H7_full_age,H7,24.933333333333334,theta_friend_minus_stranger,3.123885337714761,3.107147184268701,2.2459221168693126,4.109198416786395
H7_full_age,H7,25.0,alpha,0.055010791097538675,0.053799625620834075,0.027339631097049545,0.08973252161032114
H7_full_age,H7,25.0,kappa,0.38762133858983916,0.3828127499474685,0.27409402801043015,0.5272729710058677
H7_full_age,H7,25.0,theta,3.7505245278978347,3.7292001262859706,2.7393739675494513,4.852915157798638
H7_full_age,H7,25.0,theta_stranger,0.6259232621272669,0.5856457950219767,0.2132587342725676,1.2626659035760865
H7_full_age,H7,25.0,theta_friend_minus_stranger,3.124601265770568,3.1080534966467934,2.2471791306825275,4.108569857952837
H7_full_age,H7,25.916666666666664,alpha,0.055106307790183426,0.05398560022496646,0.027785860356392664,0.08900746294971626
H7_full_age,H7,25.916666666666664,kappa,0.38464793070907843,0.38013547805984915,0.2745034270442993,0.5197904367883049
H7_full_age,H7,25.916666666666664,theta,3.760754279818416,3.739587517520853,2.7656962406615433,4.8436976048281934
H7_full_age,H7,25.916666666666664,theta_stranger,0.6263421535496467,0.5871766794290121,0.21671106909651636,1.249880074002169
H7_full_age,H7,25.916666666666664,theta_friend_minus_stranger,3.1344121262687694,3.119031384243015,2.2747478849447003,4.102830940753479
H7_full_age,H7,26.9,alpha,0.05521422710795996,0.05417617944141051,0.0281777113156121,0.08833934489415624
H7_full_age,H7,26.9,kappa,0.3814982477050968,0.3772720118245416,0.2744928701391741,0.511478645107078
H7_full_age,H7,26.9,theta,3.7717423284071456,3.750747514673929,2.7970087042299703,4.835634600785282
H7_full_age,H7,26.9,theta_stranger,0.6268753035845989,0.5898158602106511,0.2221015740325936,1.2365939514952373
H7_full_age,H7,26.9,theta_friend_minus_stranger,3.1448670248225463,3.1304834251170215,2.299701593913666,4.09515349490811
H7_full_age,H7,27.883333333333333,alpha,0.055327821078204706,0.0543866463061521,0.02864973151094134,0.08760567657654861
H7_full_age,H7,27.883333333333333,kappa,0.37838936446228805,0.3743321957467268,0.2743674396798226,0.5039655024146856
