parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[5,3]",2.1301,0.00793504,0.712619,0.693244,1.10973,2.05761,3.43678,8740.03,6061.42,61.6246,1.00019,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[6,1]",0.495731,0.00151176,0.134301,0.134804,0.277993,0.491867,0.724377,7949.41,6016.47,56.05,1.00137,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[6,2]",0.372827,0.00124353,0.124516,0.122848,0.191865,0.361678,0.598876,9638.6,5892.4,67.9603,1.00046,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[6,3]",1.4911,0.00697588,0.589461,0.532579,0.691234,1.39646,2.58484,7482.15,6243.75,52.7555,0.999813,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[7,1]",0.361232,0.00147588,0.141865,0.146446,0.137885,0.355236,0.605853,8839.04,5375.25,62.3227,1.00128,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[7,2]",0.294807,0.00133912,0.136438,0.129546,0.109215,0.274348,0.545138,10066.8,6027.99,70.9797,1.00121,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[7,3]",1.53187,0.00671452,0.659181,0.637981,0.595114,1.44718,2.74627,10170.2,5985.4,71.7084,0.999884,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[8,1]",0.280236,0.00155048,0.130666,0.126192,0.0995797,0.261606,0.526471,7280.11,5905.43,51.3309,0.99998,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[8,2]",0.208962,0.000994556,0.0904843,0.0857285,0.0859048,0.196167,0.37317,8027.96,5594.5,56.6039,0.999703,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[8,3]",1.85145,0.00845416,0.750638,0.729772,0.794967,1.75298,3.23938,8647.78,6230.4,60.9742,1.00045,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[9,1]",0.240641,0.00105877,0.0858679,0.0798672,0.120015,0.230929,0.394294,6811.99,5585.94,48.0303,1.00021,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[9,2]",0.675797,0.00290538,0.242516,0.242275,0.309389,0.656419,1.0984,6344.43,4513.28,44.7336,1.00017,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[9,3]",0.773216,0.00380606,0.302675,0.25527,0.366707,0.733116,1.31359,8413.28,4394.28,59.3207,1.00044,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[10,1]",0.353766,0.00164215,0.159852,0.168946,0.110959,0.341525,0.638856,9319.48,5523.52,65.7102,1.00137,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[10,2]",0.365113,0.00201866,0.19785,0.170829,0.122982,0.325823,0.733757,8934.25,5832.88,62.994,0.999913,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[10,3]",1.2766,0.00642616,0.608101,0.560434,0.469797,1.17534,2.40828,10012.8,5768.15,70.5988,1.00047,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[11,1]",0.317812,0.00111796,0.11194,0.108873,0.148516,0.309471,0.513854,10040.1,5567.16,70.7911,1.00097,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[11,2]",0.34656,0.001566,0.147952,0.143727,0.141268,0.327144,0.623509,7866.94,5482.67,55.4686,1.00001,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[11,3]",1.08899,0.00578896,0.502944,0.444817,0.42719,1.00175,2.03625,8946.64,5277.21,63.0814,0.999975,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[12,1]",0.132195,0.00109317,0.0811026,0.0670106,0.0372891,0.115098,0.287249,6770.94,5004.99,47.7408,1.00026,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[12,2]",0.237421,0.00109851,0.101281,0.0968442,0.0990659,0.222909,0.423552,7860.86,5588.12,55.4257,1.00011,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[12,3]",2.3431,0.00793575,0.763608,0.727068,1.23407,2.25562,3.73647,10126.7,5933.21,71.4014,0.999868,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[13,1]",0.428573,0.0014348,0.133449,0.132599,0.217629,0.421115,0.659588,8738.66,5161.83,61.6149,1.00011,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[13,2]",0.294217,0.00135375,0.115743,0.110899,0.126397,0.283089,0.506224,6633.77,5212.23,46.7736,1.00084,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[13,3]",1.06035,0.00625498,0.529953,0.469547,0.364386,0.966255,2.0291,8396.51,5398.57,59.2025,1.00059,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[14,1]",0.302799,0.00117083,0.115311,0.108463,0.136336,0.290036,0.516025,9893.55,5565.51,69.7579,1.00027,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[14,2]",0.258879,0.00109333,0.10376,0.100975,0.112407,0.246759,0.448777,8403.83,5013.41,59.2541,1.0,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[14,3]",1.93291,0.00809253,0.672605,0.635233,0.984549,1.84207,3.15362,8107.76,4718.53,57.1665,1.00001,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[15,1]",0.218809,0.00171048,0.130694,0.124744,0.0539328,0.193672,0.466476,5969.86,6728.89,42.0926,1.00095,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[15,2]",0.212499,0.00107561,0.100194,0.0917895,0.081342,0.19415,0.403812,7931.26,5322.3,55.922,1.00008,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[15,3]",1.74987,0.00824677,0.719422,0.681742,0.758127,1.65201,3.07632,8465.3,5749.56,59.6875,1.00132,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[16,1]",0.687127,0.000988352,0.100773,0.102391,0.514161,0.689862,0.84716,10348.2,6544.3,72.9635,1.00046,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[16,2]",0.531234,0.00129123,0.135939,0.134068,0.327407,0.520522,0.775653,11116.8,6697.1,78.3827,0.999999,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[16,3]",0.856776,0.00476268,0.423305,0.378213,0.296462,0.789069,1.6563,8596.65,5892.28,60.6137,1.00092,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[17,1]",0.507003,0.00082873,0.0811268,0.0794946,0.380427,0.503171,0.649537,9753.3,6814.84,68.769,1.00019,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[17,2]",0.68458,0.00171489,0.184983,0.179742,0.407681,0.670367,1.00989,11127.6,6110.75,78.4593,1.00057,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[17,3]",1.8299,0.00626788,0.57056,0.533831,1.03946,1.75428,2.88292,9079.34,6566.91,64.017,1.00064,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[18,1]",0.389042,0.00166999,0.152901,0.155736,0.155114,0.378253,0.663484,8349.11,5355.22,58.8683,1.00027,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[18,2]",0.256918,0.00110342,0.104705,0.101757,0.109983,0.244322,0.451129,8397.99,5216.49,59.2129,1.00106,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[18,3]",1.13169,0.00659835,0.551818,0.485311,0.393081,1.04261,2.1563,8104.45,5219.16,57.1432,1.00022,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[19,1]",0.295392,0.000905,0.0888031,0.0856694,0.163077,0.288614,0.450535,10060.5,6242.87,70.9347,1.0022,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[19,2]",0.500059,0.0018788,0.176151,0.173426,0.240129,0.484596,0.816231,8032.74,5063.24,56.6376,1.0011,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[19,3]",1.14339,0.00532431,0.451227,0.394199,0.545813,1.07397,1.98176,8991.74,4563.24,63.3993,1.00067,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[20,1]",0.419107,0.000863337,0.0905523,0.0887473,0.275103,0.41598,0.571515,11115.5,6136.89,78.3737,1.00062,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[20,2]",0.572713,0.00161839,0.161621,0.160624,0.333561,0.560431,0.862149,9470.8,5288.9,66.7771,1.00005,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[20,3]",1.39888,0.0049671,0.48665,0.44122,0.70506,1.34241,2.29446,10802.1,5331.91,76.1643,1.00004,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[21,1]",0.320805,0.00218242,0.172728,0.186181,0.0863176,0.296238,0.637758,6638.12,6080.17,46.8043,1.00019,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[21,2]",0.268378,0.00150996,0.128333,0.116012,0.100919,0.246979,0.506127,7454.63,5434.14,52.5614,1.00015,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[21,3]",1.1279,0.00626651,0.609117,0.562355,0.327449,1.02632,2.23187,10166.1,5165.4,71.6794,1.00052,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[22,1]",0.282976,0.00111651,0.109422,0.107127,0.119223,0.274107,0.478966,9458.55,5771.01,66.6907,1.00012,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[22,2]",0.466873,0.00213771,0.213411,0.203303,0.172822,0.434646,0.87091,9194.72,5845.43,64.8305,1.00109,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[22,3]",1.89877,0.00758187,0.679175,0.625892,0.956431,1.81838,3.15436,9041.44,5597.02,63.7498,1.00063,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[23,1]",0.283949,0.00135131,0.123782,0.120662,0.111099,0.268687,0.511029,8089.77,5401.78,57.0397,1.0009,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[23,2]",0.258294,0.00121382,0.112874,0.103883,0.106866,0.240959,0.467326,8169.98,5562.64,57.6052,1.00041,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[23,3]",1.45925,0.00694452,0.607356,0.553981,0.639055,1.37262,2.5826,9239.26,6026.95,65.1446,1.00106,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[24,1]",0.175906,0.00103125,0.0884254,0.0805586,0.0587637,0.16163,0.337001,7878.44,5914.77,55.5497,1.0006,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[24,2]",0.401241,0.00145008,0.144086,0.136158,0.199207,0.383419,0.671307,9146.43,5587.78,64.4901,1.00051,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[24,3]",2.67789,0.00817464,0.735086,0.706719,1.63292,2.60545,4.0218,8590.58,6052.29,60.5709,0.999894,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[25,1]",0.118752,0.000754876,0.0536712,0.0473125,0.0475602,0.11113,0.219737,5463.97,4867.21,38.5256,1.0,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[25,2]",1.18172,0.00484003,0.36635,0.361017,0.622563,1.15406,1.83223,5434.74,4707.28,38.3195,1.00022,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[25,3]",0.609793,0.00167504,0.163103,0.144195,0.372057,0.595078,0.891639,9335.7,5821.92,65.8246,1.0006,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[26,1]",0.185058,0.00135918,0.109599,0.0931895,0.055412,0.161186,0.399392,7738.06,5703.18,54.5599,0.999876,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[26,2]",0.318372,0.00212135,0.189819,0.167023,0.0921199,0.274844,0.685325,7414.75,5735.29,52.2802,0.999792,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[26,3]",0.998169,0.00679184,0.565955,0.493722,0.297978,0.886,2.07303,8066.75,5914.64,56.8774,0.999878,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[27,1]",0.170735,0.00131913,0.0963649,0.0802543,0.0550809,0.151498,0.351784,6444.1,5149.65,45.4363,1.00001,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[27,2]",0.255352,0.00140449,0.114434,0.107703,0.100059,0.238208,0.47011,6012.16,5392.63,42.3908,1.00049,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[27,3]",1.93759,0.00764892,0.677862,0.644146,0.969613,1.85639,3.18349,8409.94,5609.66,59.2972,1.00025,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[28,1]",0.304075,0.00157919,0.142638,0.143526,0.0987878,0.289171,0.564126,7964.07,5332.94,56.1534,1.00003,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[28,2]",0.270142,0.000912543,0.094091,0.0923214,0.134571,0.260215,0.44064,10174.5,5825.94,71.7389,1.00027,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[28,3]",2.67421,0.00890527,0.753531,0.727819,1.58918,2.59535,4.02573,7644.17,5647.81,53.8979,1.00016,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[29,1]",0.262059,0.000937443,0.0880538,0.0861206,0.123419,0.258205,0.413054,8752.83,5493.28,61.7148,1.00034,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[29,2]",0.473306,0.00148477,0.156606,0.15683,0.242804,0.460004,0.754215,10232.6,6108.24,72.1484,1.00007,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[29,3]",1.6354,0.00545391,0.54481,0.5082,0.886402,1.56224,2.62599,10769.5,6302.87,75.9341,1.00021,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[30,1]",0.314179,0.00120264,0.10934,0.106159,0.150729,0.304954,0.510974,8158.32,5323.21,57.523,1.00054,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[30,2]",0.409433,0.00123657,0.127545,0.127003,0.225663,0.396477,0.636696,10216.5,6496.05,72.0349,1.00057,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[30,3]",2.41122,0.00828042,0.721958,0.68444,1.37876,2.33586,3.71298,8152.46,5662.7,57.4817,1.00042,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[31,1]",0.202534,0.00110771,0.100553,0.0919824,0.0681412,0.186797,0.390177,8948.93,5197.4,63.0975,1.0005,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[31,2]",0.293899,0.00142852,0.139774,0.128804,0.111344,0.270133,0.558574,8596.18,5659.17,60.6103,1.00039,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[31,3]",1.80161,0.00759717,0.655557,0.622733,0.904688,1.71033,3.00609,8765.15,5658.66,61.8017,1.00043,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[32,1]",0.293011,0.00213901,0.153264,0.149278,0.0872948,0.267734,0.578928,5364.17,5441.18,37.8219,1.00128,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[32,2]",0.216455,0.00131868,0.108209,0.101225,0.0744189,0.197599,0.423188,6249.49,5922.3,44.0642,1.00113,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[32,3]",0.82583,0.00672349,0.501615,0.427053,0.224262,0.719273,1.7735,6789.97,5256.91,47.875,1.00047,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[33,1]",0.512783,0.00104271,0.100725,0.100503,0.34994,0.507547,0.68545,9537.77,6070.34,67.2493,1.00028,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[33,2]",0.613421,0.00180754,0.180039,0.175444,0.349509,0.594687,0.935309,9332.67,5714.88,65.8032,1.00047,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[33,3]",0.70825,0.00304172,0.298397,0.279204,0.292154,0.672551,1.2475,10706.4,6063.93,75.489,1.00083,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[34,1]",0.215487,0.00134766,0.110683,0.100268,0.0742321,0.193869,0.425287,7891.5,5227.39,55.6418,1.0006,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[34,2]",0.415487,0.00255359,0.218409,0.206426,0.129952,0.378136,0.829186,6386.62,5842.13,45.031,0.999995,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[34,3]",0.802823,0.00508531,0.448372,0.356872,0.262716,0.704395,1.65637,9210.75,5722.96,64.9436,1.00014,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[35,1]",0.316194,0.00215466,0.161102,0.164628,0.0906163,0.296067,0.613026,5898.38,5785.75,41.5886,0.999835,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[35,2]",0.194017,0.000916092,0.092805,0.0867121,0.0715061,0.178342,0.368827,10016.0,5925.15,70.6211,1.00018,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[35,3]",1.43796,0.00724264,0.695179,0.672291,0.472959,1.34998,2.7312,9882.65,5803.61,69.681,1.00052,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[36,1]",0.310306,0.000996532,0.0915093,0.0847631,0.180853,0.298501,0.482096,9122.49,5774.42,64.3212,1.00073,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[36,2]",0.520275,0.00227591,0.196994,0.189933,0.239707,0.498517,0.888098,6878.12,4786.18,48.4966,1.0002,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[36,3]",1.507,0.00665507,0.523285,0.469629,0.815646,1.42208,2.47075,7301.94,5406.85,51.4849,1.00038,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[37,1]",0.162049,0.00116425,0.0917041,0.0804232,0.0463145,0.145431,0.335194,6667.05,5753.26,47.0083,1.00061,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[37,2]",0.407351,0.0021694,0.180021,0.178367,0.15407,0.385682,0.731469,6411.88,5089.92,45.2091,1.00071,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[37,3]",0.513539,0.00392656,0.305486,0.247266,0.157362,0.450593,1.08112,7196.36,5231.4,50.7404,1.00178,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[38,1]",0.290032,0.00137616,0.124724,0.118657,0.116089,0.274321,0.521598,8768.54,6078.43,61.8256,1.00013,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[38,2]",0.282826,0.0014569,0.132375,0.127565,0.105051,0.263003,0.528991,8114.7,5481.09,57.2155,1.00133,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
"natural[38,3]",1.03801,0.00621852,0.525587,0.454911,0.372531,0.938962,2.01716,8830.59,5575.68,62.2631,1.00101,H5_recovery_zero_2,111,0,diag_e,4,2000,2000,0.95,0,0.6558242786456988,True
