run,model,participant_id,parameter,age,mean,median,ci_low,ci_high
H5_full_age_prior1.5,H5,sub-10317,alpha,63,0.0821672695651444,0.049506989084999994,0.0019970160976,0.33607542946249996
H5_full_age_prior1.5,H5,sub-10317,kappa,63,0.5995786359740359,0.56389643315,0.1432714680825,1.2635597500999984
H5_full_age_prior1.5,H5,sub-10317,theta,63,8.35418131025044,7.8287384205,2.7011451267999997,16.974531530249994
H5_full_age_prior1.5,H5,sub-10317,friend_value_probability_effect,63,0.6363565479635663,0.640246726773608,0.46208144329643674,0.7853704120605042
H5_full_age_prior1.5,H5,sub-10317,canonical_friend_logit,63,13.691919536398032,11.813182538236239,3.9737241885463206,34.294543544628915
H5_full_age_prior1.5,H5,sub-10369,alpha,32,0.2271248025147096,0.1834927624,0.01170491518925,0.6372414561724997
H5_full_age_prior1.5,H5,sub-10369,kappa,32,0.15495573134138066,0.1206780939,0.025034042539749998,0.47679073902249974
H5_full_age_prior1.5,H5,sub-10369,theta,32,9.46809687852392,8.87268443,2.1761479615250003,20.32314155199999
H5_full_age_prior1.5,H5,sub-10369,friend_value_probability_effect,32,0.3891924846478811,0.39810243426645137,0.16042456813053937,0.5671593309112373
H5_full_age_prior1.5,H5,sub-10369,canonical_friend_logit,32,3.3153343433175624,2.995116716990222,0.8803554113620042,7.648875594180994
H5_full_age_prior1.5,H5,sub-10402,alpha,36,0.15150911878511636,0.10959691555000001,0.0079314926577,0.5574588875074997
H5_full_age_prior1.5,H5,sub-10402,kappa,36,0.06634856590717281,0.04572210654,0.00964968792975,0.24791932381749998
H5_full_age_prior1.5,H5,sub-10402,theta,36,9.855351887412274,9.223464152,1.4700347575250001,22.31296897625
H5_full_age_prior1.5,H5,sub-10402,friend_value_probability_effect,36,0.21077967399013453,0.21127215555919393,0.06590399613011479,0.35421456735838824
H5_full_age_prior1.5,H5,sub-10402,canonical_friend_logit,36,1.2501927230512715,1.2065586900293819,0.34865065639355913,2.4009300031815344
H5_full_age_prior1.5,H5,sub-10418,alpha,68,0.03524618673371837,0.023803944325,0.001376010680575,0.1341457250625
H5_full_age_prior1.5,H5,sub-10418,kappa,68,0.2297257757330522,0.21117670455,0.07795875774175,0.4822122154049999
H5_full_age_prior1.5,H5,sub-10418,theta,68,12.66750095705928,12.322475025,5.743213576125,21.580169528749995
H5_full_age_prior1.5,H5,sub-10418,friend_value_probability_effect,68,0.5283947892252985,0.5323927583762522,0.41101167376988124,0.624093164986361
