age,contrast,estimate,se,ci_low,ci_high
21.0,computer,0.468164265492439,0.05112630258901453,0.3679567124179705,0.5683718185669074
21.0,stranger,0.5042642940317212,0.045812753070200274,0.4144712980141287,0.5940572900493137
21.0,friend,0.7599740783163736,0.03950838555414001,0.6825376426302592,0.8374105140024881
21.0,friend - computer,0.29180981282393464,0.05047157473608961,0.19288552634119902,0.39073409930667025
21.0,friend - stranger,0.2557097842846524,0.042898062307958194,0.17162958216105434,0.3397899864082505
21.983333333333334,computer,0.4681516999283564,0.04960521572781684,0.37092547710183543,0.5653779227548774
21.983333333333334,stranger,0.5047067793107981,0.04441169908633429,0.4176598491015829,0.5917537095200133
21.983333333333334,friend,0.7604800168670343,0.038251088413645606,0.6855078835762889,0.8354521501577796
21.983333333333334,friend - computer,0.29232831693867783,0.0490377041841882,0.19621441673766896,0.38844221713968674
21.983333333333334,friend - stranger,0.25577323755623615,0.041732827248557654,0.17397689614906314,0.33756957896340917
22.966666666666665,computer,0.4681391344043956,0.04810680640128411,0.37384979385787875,0.5624284749509124
22.966666666666665,stranger,0.5051492615453579,0.04303579891631085,0.4207990956693886,0.5894994274213271
22.966666666666665,friend,0.7609852681712148,0.03701475283039358,0.6884363526236434,0.8335341837187862
22.966666666666665,friend - computer,0.2928461337668192,0.04762978721030887,0.19949175083461385,0.3862005166990246
22.966666666666665,friend - stranger,0.2558360066258569,0.04058845658040338,0.1762826317282663,0.33538938152344755
23.95,computer,0.46812656892057086,0.046633259281158704,0.3767253807294998,0.5595277571116419
23.95,stranger,0.5055917400962273,0.04168755243242816,0.42388413732866814,0.5872993428637865
23.95,friend,0.761489831694762,0.03580106526669304,0.6913197437720436,0.8316599196174804
23.95,friend - computer,0.29336326277419117,0.04625001915591889,0.20271322522859014,0.3840133003197922
23.95,friend - stranger,0.2558980915985347,0.03946663889691336,0.1785434793605845,0.3332527038364849
24.933333333333334,computer,0.468114003476897,0.045187005267524276,0.37954747315254944,0.5566805338012446
24.933333333333334,stranger,0.5060342143242111,0.04036973859927444,0.4269095266696332,0.5851589019787891
24.933333333333334,friend,0.7619937069095545,0.03461190681947545,0.6941543695433826,0.8298330442757264
24.933333333333334,friend - computer,0.29387970343265746,0.044900815613619395,0.20587410482996343,0.3818853020353515
24.933333333333334,friend - stranger,0.25595949258534334,0.03836922269697397,0.18075581609927435,0.3311631690714123
25.0,computer,0.46811315158386424,0.04509000783779211,0.3797367362217917,0.5564895669459368
25.0,stranger,0.5060642124045349,0.04028157194255199,0.427112331397133,0.5850160934119368
25.0,friend,0.7620278430136406,0.034532224771018576,0.6943446824624442,0.829711003564837
25.0,friend - computer,0.29391469142977633,0.04481051528562831,0.20608608146994484,0.3817433013896078
25.0,friend - stranger,0.25596363060910565,0.0382957542182992,0.18090395234123924,0.33102330887697207
25.916666666666664,computer,0.4681014380733884,0.043770748384190566,0.3823107712403749,0.5538921049064018
25.916666666666664,stranger,0.5064766835900952,0.039085442860930575,0.4298692155826713,0.5830841515975191
25.916666666666664,friend,0.762496893293496,0.0334493752322353,0.6969361178383149,0.8280576687486771
25.916666666666664,friend - computer,0.2943954552201076,0.043584830968228426,0.20896918652237992,0.3798217239178353
25.916666666666664,friend - stranger,0.2560202097034008,0.03729822876178858,0.18291568133029518,0.3291247380765064
26.9,computer,0.46808887271005933,0.04238749401268944,0.38500938444518806,0.5511683609749306
26.9,stranger,0.5069191472546497,0.03783808431194583,0.4327565020032359,0.5810817925060635
26.9,friend,0.7629993903305097,0.032315808103797285,0.699660406447067,0.8263383742139524
26.9,friend - computer,0.29491051762045034,0.04230497640000545,0.21199276387643967,0.377828271364461
26.9,friend - stranger,0.25608024307585997,0.03625586202135151,0.185018753514011,0.32714173263770896
27.883333333333333,computer,0.46807630738692463,0.04104057771209054,0.3876367750712272,0.5485158397026221
27.883333333333333,stranger,0.5073616046786324,0.0366314411496188,0.4355639800253796,0.5791592293318852
27.883333333333333,friend,0.7635011975105322,0.031213806670919816,0.7023221364355294,0.8246802585855351
27.883333333333333,friend - computer,0.2954248901236076,0.0410644363695397,0.21493859483930983,0.3759111854079054
27.883333333333333,friend - stranger,0.2561395928318998,0.0352445222607277,0.1870603292008735,0.3252188564629261
28.866666666666667,computer,0.4680637421039986,0.03973369344802379,0.39018570294587196,0.5459417812621252
28.866666666666667,stranger,0.5078040552227918,0.0354696722678715,0.4382834975777637,0.57732461286782
28.866666666666667,friend,0.764002314329508,0.030146259169724455,0.7049156463568481,0.823088982302168
28.866666666666667,friend - computer,0.29593857222550946,0.03986668225347124,0.21779987500870585,0.37407726944231307
28.866666666666667,friend - stranger,0.25619825910671623,0.03426681280432268,0.18903530601024376,0.3233612122031887
29.85,computer,0.46805117686129605,0.03847091949681883,0.39264817464753116,0.543454179075061
29.85,stranger,0.5082464982478702,0.034357332075444905,0.4409061273799981,0.5755868691157422
29.85,friend,0.7645027402893826,0.02911636228468133,0.7074346702114072,0.821570810367358
29.85,friend - computer,0.29645156342808654,0.03871548138689186,0.22056921990977849,0.37233390694639457
29.85,friend - stranger,0.2562562420415124,0.033325546070743686,0.19093817174285482,0.32157431234017003
30.833333333333332,computer,0.4680386116588311,0.037256739586186596,0.3950154020699054,0.5410618212477568
30.833333333333332,stranger,0.5086889331146068,0.033299374730333814,0.44342215864315254,0.5739557075860611
30.833333333333332,friend,0.7650024748980961,0.02812763855846022,0.7098723033235141,0.8201326464726781
30.833333333333332,friend - computer,0.29696386323926505,0.037614899307400265,0.2232386605967605,0.3706890658817696
30.833333333333332,friend - stranger,0.2563135417834893,0.03242374462141405,0.19276300232551777,0.3198640812414608
31.816666666666666,computer,0.46802604649661866,0.03609605598729351,0.39727777676152337,0.5387743162317139
31.816666666666666,stranger,0.5091313591837414,0.03230114305315849,0.4458211187995508,0.5724415995679321
31.816666666666666,friend,0.7655015176695784,0.0271839468630513,0.7122209818179979,0.818782053521159
31.816666666666666,friend - computer,0.29747547117295975,0.03656929252270813,0.22579965782845182,0.3691512845174677
31.816666666666666,friend - stranger,0.256370158485837,0.031564636053166284,0.19450347182163108,0.3182368451500429
32.8,computer,0.468013481374673,0.03499419032356027,0.3994248683404949,0.5366020944088512
32.8,stranger,0.5095737758160173,0.03136833656034254,0.4480918361577459,0.5710557154742887
32.8,friend,0.7659998681237404,0.026289482156339077,0.7144724830973158,0.8175272531501651
32.8,friend - computer,0.2979863867490674,0.03558328870188451,0.22824314089337377,0.36772963260476105
32.8,friend - stranger,0.2564260923077232,0.03075163984349227,0.19615287821447833,0.316699306400968
33.78333333333333,computer,0.4680009162930088,0.033956866903863576,0.40144545716143615,0.5345563754245813
33.78333333333333,stranger,0.510016182372184,0.030506952581372097,0.4502225553126947,0.5698098094316734
33.78333333333333,friend,0.7664975257864695,0.02544875985737886,0.7166179564660069,0.816377095106932
33.78333333333333,friend - computer,0.2984966094934607,0.03466175091875294,0.2305595776927049,0.36643364129421646
33.78333333333333,friend - stranger,0.2564813434142854,0.02998834409983307,0.19770418897861258,0.31525849784995824
34.766666666666666,computer,0.46798835125164034,0.03299017259673433,0.40332761296204106,0.5326490895412397
34.766666666666666,stranger,0.5104585782130011,0.029723194629439984,0.45220111673929875,0.5687160396867035
34.766666666666666,friend,0.7669944901896217,0.024666579436491812,0.7186479944940978,0.8153409858851457
34.766666666666666,friend - computer,0.2990061389379814,0.03380972259191119,0.23273908265783547,0.3652731952181273
34.766666666666666,friend - stranger,0.2565359119766206,0.02927847016332498,0.19915011045650366,0.3139217134967376
35.75,computer,0.4679757862505823,0.032100486911632996,0.4050588319037816,0.5308927405973829
35.75,stranger,0.5109009626992408,0.02902334348834862,0.4540152094620775,0.5677867159364041
35.75,friend,0.7674907608710155,0.023947961502475055,0.7205527563261644,0.8144287654158666
35.75,friend - computer,0.29951497462043325,0.03303235023756339,0.234771568154809,0.36425838108605746
35.75,friend - stranger,0.25658979817177474,0.02862582326066083,0.20048318458087952,0.31269641176267
36.733333333333334,computer,0.4679632212898492,0.031294376416434545,0.40662624351363746,0.5293001990660609
36.733333333333334,stranger,0.511343335191692,0.028413589251892565,0.45565270025798255,0.5670339701254014
36.733333333333334,friend,0.7679863373744242,0.023298053149798176,0.7223221532008198,0.8136505215480286
36.733333333333334,friend - computer,0.30002311608457505,0.03233478225340213,0.23664694286790688,0.3633992893012432
36.733333333333334,friend - stranger,0.2566430021827323,0.02803422797770777,0.20169591534642506,0.3115900890190395
37.71666666666667,computer,0.46795065636945554,0.030578449326600976,0.40801689568931765,0.5278844170495934
37.71666666666667,stranger,0.5117856950511623,0.027899827021167244,0.45710203408967454,0.5664693560126501
37.71666666666667,friend,0.7684812192495709,0.022721998031639434,0.7239461031075576,0.8130163353915842
37.71666666666667,friend - computer,0.30053056288011537,0.031722043817486466,0.23835535699784188,0.36270576876238886
37.71666666666667,friend - stranger,0.2566955241984086,0.027507448320941163,0.20278092548936388,0.31061012290745327
38.7,computer,0.4679380914894158,0.02995916942969022,0.40921811940722297,0.5266580635716086
38.7,stranger,0.5122280416384829,0.02748742495486291,0.4583526887269516,0.5661033945500142
38.7,friend,0.7689754060521187,0.022224770918482822,0.7254148550518923,0.812535957052345
38.7,friend - computer,0.3010373145627029,0.031198890637493204,0.2398874889132162,0.36218714021218956
38.7,friend - stranger,0.25674736441363577,0.02704909356437382,0.2037311410274631,0.30976358779980845
39.68333333333334,computer,0.46792552664974446,0.029442633602771624,0.4102179647883121,0.5256330885111768
39.68333333333334,stranger,0.5126703743145095,0.027180980108755796,0.45939565330134813,0.5659450953276708
39.68333333333334,friend,0.7694688973436663,0.021810981497294712,0.7267193736089687,0.812218421078364
39.68333333333334,friend - computer,0.30154337069392184,0.030769647554303423,0.24123486148748713,0.36185187990035655
39.68333333333334,friend - stranger,0.25679852302915684,0.026662512890216646,0.2045399977643322,0.30905704829398145
40.0,computer,0.46792148035403913,0.029299087839932954,0.41049526818777055,0.5253476925203078
40.0,stranger,0.5128128173639193,0.02710547333397165,0.4596860896293348,0.5659395450985036
40.0,friend,0.7696276701433086,0.021696172758552467,0.7271031715365457,0.8121521687500715
40.0,friend - computer,0.30170618978926944,0.030652041170696566,0.24162818909470418,0.3617841904838347
40.0,friend - stranger,0.2568148527793893,0.02655380240280881,0.20476940006988403,0.3088603054888946
40.666666666666664,computer,0.46791296185045617,0.02903432371965845,0.4110056873599256,0.5248202363409867
40.666666666666664,stranger,0.5131126924401275,0.026984083574732858,0.46022388863365105,0.5660014962466039
40.666666666666664,friend,0.7699616926917386,0.021484658471533996,0.727851762087532,0.8120716232959453
40.666666666666664,friend - computer,0.3020487308412825,0.030438041471829397,0.24239016955649687,0.3617072921260681
40.666666666666664,friend - stranger,0.25684900025161117,0.02635068384117261,0.20520165992291284,0.3084963405803095
41.65,computer,0.4679003970915653,0.028738850759622705,0.4115722496027048,0.5242285445804258
41.65,stranger,0.513554995376254,0.026899119999552225,0.46083272017713167,0.5662772705753764
41.65,friend,0.7704537916697811,0.021249031562060615,0.7288056898081423,0.8121018935314199
41.65,friend - computer,0.30255339457821584,0.030207041090699664,0.2433475940404445,0.3617591951159872
41.65,friend - stranger,0.2568987962935271,0.02611610150262211,0.20571123734838775,0.3080863552386664
42.63333333333333,computer,0.46788783237308657,0.028559714803298945,0.41191079135862063,0.5238648733875525
42.63333333333333,stranger,0.5139972824838418,0.0269271259399536,0.46122011564153276,0.5667744493261508
42.63333333333333,friend,0.7709451938571518,0.021106334070969773,0.729576779078051,0.8123136086362526
42.63333333333333,friend - computer,0.3030573614840652,0.030078717669706996,0.2441030748514395,0.3620116481166909
42.63333333333333,friend - stranger,0.25694791137330997,0.025960676720341063,0.2060649850014415,0.30783083774517844
43.61666666666667,computer,0.4678752676950342,0.028499107399197872,0.41201701719260636,0.5237335181974621
43.61666666666667,stranger,0.5144395531238817,0.027067725900479424,0.461386810358942,0.5674922958888213
43.61666666666667,friend,0.7714358988391131,0.02105765031917068,0.7301629042135386,0.8127088934646877
43.61666666666667,friend - computer,0.30356063114407894,0.030054140808965686,0.2446545151585062,0.36246674712965166
43.61666666666667,friend - stranger,0.25699634571523144,0.025885652119714022,0.20626046756059196,0.3077322238698709
44.599999999999994,computer,0.46786270305742295,0.028557780906671743,0.41188945248034636,0.5238359536344995
44.599999999999994,stranger,0.5148818066574063,0.027319154976343518,0.46133626290377305,0.5684273504110396
44.599999999999994,friend,0.7719259062068256,0.021102829095916917,0.7305643611788284,0.8132874512348227
44.599999999999994,friend - computer,0.3040632031494026,0.030133320675811766,0.24500189462481153,0.3631245116739937
44.599999999999994,friend - stranger,0.2570440995494192,0.0258915439248904,0.20629667345663402,0.30779152564220436
45.58333333333333,computer,0.46785013846026724,0.028735002374342986,0.411529533806555,0.5241707431139795
45.58333333333333,stranger,0.5153240424454938,0.027678364933341876,0.4610744471761437,0.5695736377148438
45.58333333333333,friend,0.772415215557339,0.021240476172002063,0.7307838822602151,0.814046548854463
45.58333333333333,friend - computer,0.3045650770970718,0.030315203375559013,0.24514727848097614,0.36398287571316745
