model,draw,high_probability,extreme_trial_fraction,nearly_deterministic_participant_fraction
H5,0,0.5013811473780635,0.04485040994027725,0.0
H5,1,0.5352349432980187,0.11209831460390839,0.0
H5,2,0.4464949039386035,0.015640058456570762,0.0
H5,3,0.4656226284552618,0.27047316595524545,0.0
H5,4,0.5140136177494907,0.009389083767899846,0.0
H5,5,0.479849090424258,0.0,0.0
H5,6,0.49124488476852324,0.004206491823627031,0.0
H5,7,0.4835861788986252,0.0,0.0
H5,8,0.5201354863835335,0.05540148051645784,0.0
H5,9,0.48068975972866596,0.0,0.0
H5,10,0.487165853155078,0.17004729745460684,0.0
H5,11,0.5145303217743135,0.03670683184230612,0.0
H5,12,0.4257690514551246,0.2145265983814642,0.07207207207207207
H5,13,0.49852668330387145,0.05186518310786885,0.0
H5,14,0.43375947012478255,0.020581566717329282,0.0
H5,15,0.5418493916110301,0.008694653044345352,0.0
H5,16,0.5177155182081133,0.013069291403173233,0.0
H5,17,0.5128853258890831,0.013319940149208443,0.0
H5,18,0.5097260114212959,0.02909955119978052,0.0
H5,19,0.5142056148773095,0.006002645921757542,0.0
H5,20,0.4790958253962734,0.004075504075504076,0.0
H5,21,0.43224218813720733,0.0011797511797511796,0.0
H5,22,0.4865681782192927,0.0,0.0
H5,23,0.43895958005820995,0.033314841942998656,0.0
H5,24,0.4931169468505712,0.0013058595192006887,0.0
H5,25,0.39402907129847414,0.04436078151672235,0.009009009009009009
H5,26,0.48159650361282524,0.015102020091617417,0.0
H5,27,0.487361250077551,0.05546864020490999,0.0
H5,28,0.41572866051041096,0.0,0.0
H5,29,0.454203615279615,0.0038994435246108607,0.0
H5,30,0.45353755291098863,0.01692918594976815,0.0
H5,31,0.5021410522459945,0.0,0.0
H5,32,0.4980835759800104,0.0021619264199340604,0.0
H5,33,0.47154670023748435,0.0,0.0
H5,34,0.49630257955594004,0.105432458172751,0.0
H5,35,0.4662147883778359,0.023295484155707247,0.0
H5,36,0.4549567990867069,0.02468191910127388,0.0
H5,37,0.4435137045040794,0.008174468330883465,0.0
H5,38,0.517264979478688,0.014959274549044069,0.0
H5,39,0.48517103367561204,0.10614125656849646,0.0
H5,40,0.5167657142412122,0.07395489534818904,0.0
H5,41,0.5362422919976404,0.01132890398762187,0.0
H5,42,0.47360442159414445,0.00021450021450021448,0.0
H5,43,0.4867085371810949,0.0,0.0
H5,44,0.4766536193720931,0.000537542706217405,0.0
H5,45,0.4735398066038636,0.0005440981050737148,0.0
H5,46,0.4509948261379616,0.09680193196396322,0.0
H5,47,0.5130127991785572,0.017378081013306554,0.0
H5,48,0.32543374203055314,0.001517458224775298,0.0
H5,49,0.4324124421724278,0.14408771490938443,0.0
H5,50,0.4280973745552187,0.22003088446890665,0.009009009009009009
H5,51,0.45142974839617533,0.08820529515361133,0.02702702702702703
H5,52,0.42109245953190605,0.0074078143183834225,0.0
H5,53,0.4238376779386641,0.04257473795477128,0.0
H5,54,0.5018135613374783,0.0007612468594608537,0.0
H5,55,0.23689983871724643,0.27911918441196915,0.04504504504504504
H5,56,0.5062761442645664,0.07290815704583563,0.0
H5,57,0.4727152353675787,0.10246430855750811,0.0
H5,58,0.45783144229075584,0.011797511797511798,0.0
H5,59,0.47104096788154526,0.0,0.0
H5,60,0.4645618536747874,0.016742718079593762,0.0
H5,61,0.4605672813800973,0.015257758539829917,0.0
H5,62,0.4753432502025276,0.0,0.0
H5,63,0.5641762963275796,0.01502279797576517,0.0
H5,64,0.4528316996089168,0.001296109509450679,0.0
H5,65,0.4934311296097211,0.16088926921148128,0.0
H5,66,0.5055741715434674,0.10929673255344477,0.0
H5,67,0.5224818831930771,0.02154207445661772,0.0
H5,68,0.44856589761259374,0.06449531135504728,0.0
H5,69,0.4164890501094897,0.002511084033450779,0.0
H5,70,0.4896897465476958,0.1854059530794047,0.07207207207207207
H5,71,0.4243966089736452,0.16844481507734826,0.018018018018018018
H5,72,0.5210220103600511,0.052750919030002986,0.0
H5,73,0.46781237018035243,0.0,0.0
H5,74,0.4852680314554446,0.0,0.0
H5,75,0.5199391450676982,0.023966343869752157,0.0
H5,76,0.4728626989000945,0.020378455464043255,0.0
H5,77,0.533518024945612,0.022532841022535374,0.0
H5,78,0.4870603152411136,0.0,0.0
H5,79,0.3611229628136939,0.14231360810952826,0.0
H5,80,0.3830007786203135,0.4805217940622556,0.22522522522522523
H5,81,0.5049330680493285,0.0585536062436873,0.0
H5,82,0.45689320738190414,0.0,0.0
H5,83,0.47370443673805895,0.11526398824122686,0.0
H5,84,0.46264476677819016,0.07041416941650476,0.0
H5,85,0.516752368826697,0.0006513493795956983,0.0
H5,86,0.5077968081793711,0.0007664458883971079,0.0
H5,87,0.46286150968852013,0.03681121618462826,0.0
H5,88,0.4718479884934989,0.011335875730854017,0.0
H5,89,0.4483848311205625,0.0005467151286199838,0.0
H5,90,0.488038831302522,0.0,0.0
H5,91,0.46952698233052054,0.050752482503019086,0.0
H5,92,0.46126772622392026,0.01974392476028155,0.0
H5,93,0.4661278502322404,0.005012863811293025,0.0
H5,94,0.4841747572781083,0.1599553956905089,0.009009009009009009
H5,95,0.4690609955947393,0.01844128830149496,0.0
H5,96,0.4171635829982134,0.030904186164250808,0.0
H5,97,0.4902951594890145,0.17201665936647467,0.0
H5,98,0.4196903306128731,0.0348130907419667,0.0
H5,99,0.4428856239750317,0.25703435068765457,0.05405405405405406
H5,100,0.4779713670444956,0.07375269103292541,0.0
H5,101,0.453271214158169,0.07758124371243696,0.009009009009009009
H5,102,0.4956070958763072,0.03748965381253307,0.0
H5,103,0.39223364731258625,0.1372150540224072,0.0
H5,104,0.29795748792146537,0.2661711452091827,0.0
H5,105,0.45468806111662013,0.02535387382202155,0.0
H5,106,0.47936541383891546,0.0,0.0
H5,107,0.4967325286657105,0.0019734099957432315,0.0
H5,108,0.4947406539784234,0.027699027596349016,0.0
H5,109,0.5059988321921164,0.026911630972916763,0.0
H5,110,0.3646783637174617,0.009394967571576446,0.0
H5,111,0.46158312532246687,0.00022244466688911132,0.0
H5,112,0.4712382883928769,0.0,0.0
H5,113,0.5180430043539602,0.01916986002517259,0.0
H5,114,0.3898045729390607,0.025175955320537974,0.0
H5,115,0.4785794013164343,0.21227504614693632,0.0
H5,116,0.4776348683282756,0.0009821752401828806,0.0
H5,117,0.4272714251545648,0.09106524692557706,0.0
H5,118,0.4170023705679998,0.05233730344099076,0.0
H5,119,0.5088315215207214,0.0,0.0
H5,120,0.4450337161366642,0.3299318589204645,0.0
H5,121,0.5047317386305271,0.17014179416765687,0.0
H5,122,0.39574427892489183,0.2342132759854311,0.0
H5,123,0.4231107880779217,0.003230424917171905,0.0
H5,124,0.479557649426275,0.0,0.0
H5,125,0.5078330625520644,0.013889639333259084,0.0
H5,126,0.4647027626203979,0.025620879022230415,0.0
H5,127,0.4652040935098679,0.003255646160599306,0.0
H5,128,0.4683007882350954,0.0,0.0
H5,129,0.48735578489638437,0.05360153396839351,0.009009009009009009
H5,130,0.46876371437689923,0.019102857882258757,0.0
H5,131,0.5288240149452034,0.024527469872809283,0.0
H5,132,0.48263957153867404,0.005886574833092611,0.0
H5,133,0.4560430913033917,0.005456362285630578,0.0
H5,134,0.45618182592779544,0.006884870681520695,0.0
H5,135,0.3097834482484261,0.5273760392627296,0.02702702702702703
H5,136,0.43946135084083315,0.07620537426414302,0.0
H5,137,0.4425910551795774,0.0,0.0
H5,138,0.3399085564014818,0.011397609249672185,0.0
H5,139,0.4921152377500565,0.0063124103076123384,0.0
H5,140,0.4644049356408326,0.0,0.0
H5,141,0.4610571613223381,0.0026512743380213265,0.0
H5,142,0.5007122987227322,0.034368811957899176,0.0
H5,143,0.543518703018827,0.001450421365675603,0.0
H5,144,0.4845427549348901,0.1854308714051003,0.0
H5,145,0.439522361675779,0.013915870961941424,0.0
H5,146,0.4942255861052134,0.0,0.0
H5,147,0.426693267003167,0.00023707918444760548,0.0
H5,148,0.4706880915310101,0.012413685997706005,0.0
H5,149,0.40260680313802466,0.31971896208339756,0.07207207207207207
H5,150,0.48422387440401,0.0,0.0
H5,151,0.47789328373222195,0.0,0.0
H5,152,0.5341602528834263,0.014235368848395194,0.0
H5,153,0.5204090586622638,0.08071162432051555,0.0
H5,154,0.38793222643575126,0.13228963224389595,0.0
H5,155,0.5422777394002941,0.0016387150533491996,0.0
H5,156,0.5483935156601086,0.06391833278813476,0.0
H5,157,0.4212254366119645,0.09674755741706471,0.018018018018018018
H5,158,0.45621852642115673,0.04723783055937935,0.0
H5,159,0.5411806875358106,0.006693552664642844,0.0
H5,160,0.44034670866665115,0.009998811203630482,0.0
H5,161,0.3452401437371276,0.14417895099157418,0.036036036036036036
H5,162,0.40370260888954684,0.03820598631276538,0.0
H5,163,0.38037998176081583,0.034319134728173536,0.0
H5,164,0.5069659689141011,0.15896584595203492,0.009009009009009009
H5,165,0.47786139664864874,0.00445755132146114,0.0
H5,166,0.3887931951875393,0.10202412023271752,0.0
H5,167,0.4988529576958098,0.0,0.0
H5,168,0.48856836611489524,0.00845746167033374,0.0
H5,169,0.36159853159857985,0.05068292311057529,0.0
H5,170,0.5381842898466895,0.005259146679527113,0.0
H5,171,0.4425165353763192,0.03564567852969815,0.0
H5,172,0.4691961715270562,0.0016365571921127477,0.0
H5,173,0.44502868425668807,0.026953627893927395,0.0
H5,174,0.4910952647621392,0.0,0.0
H5,175,0.4763417653589744,0.09944198664462686,0.0
H5,176,0.4554048611291584,0.0005427113860848801,0.0
H5,177,0.4381934221450147,0.03605590643146085,0.0
H5,178,0.4902003209518422,0.008099992003084045,0.0
H5,179,0.5119603660641142,0.037545228903081415,0.0
H5,180,0.4611348678624755,0.09927394481895094,0.0
H5,181,0.474995140959413,0.008681680512778976,0.0
H5,182,0.470973366030184,0.00032562683165092806,0.0
H5,183,0.5309750481097001,0.03621600865273458,0.0
H5,184,0.47043642633197774,0.00032304249171719046,0.0
H5,185,0.4748169640161342,0.3063786760220859,0.0990990990990991
H5,186,0.5447770711767785,0.018950394798244907,0.0
H5,187,0.5125750810204498,0.0,0.0
H5,188,0.4755199402040757,0.1770332249586204,0.0
H5,189,0.47759358351653797,0.0011029602948841733,0.0
H5,190,0.4982380582163536,0.0020927095469992795,0.0
H5,191,0.4314665193501738,0.028904811177642337,0.0
H5,192,0.5094474762324667,0.012419198003146973,0.0
H5,193,0.4929755801249965,0.1459057609210747,0.0
H5,194,0.3958672849586435,0.10456610106377229,0.009009009009009009
H5,195,0.4286757934010673,0.004776141801887059,0.0
H5,196,0.4483447149698826,0.20561073262018578,0.02702702702702703
H5,197,0.40654655842776766,0.059628230774672546,0.0
H5,198,0.43126438811206513,0.10021893669691463,0.0
H5,199,0.4571124657290564,0.02647568143267068,0.0
H5,200,0.4417218999893206,0.10788749937755147,0.0
H5,201,0.4906862177887771,0.1094774930321739,0.009009009009009009
H5,202,0.4740646278532045,0.012490686862972753,0.0
H5,203,0.42361917255860426,0.0,0.0
H5,204,0.3417927139616742,0.2942677503810141,0.06306306306306306
H5,205,0.43509170402779446,0.020123446152390163,0.0
H5,206,0.5070980729342687,0.007873069250735715,0.0
H5,207,0.44579626256155447,0.05211657572106991,0.009009009009009009
H5,208,0.5307716314272745,0.03998598229685903,0.0
H5,209,0.4350585924391718,0.1771267627295632,0.018018018018018018
H5,210,0.5021151906143397,0.1578785153654559,0.0
H5,211,0.45649992350829016,0.00010725010725010724,0.0
H5,212,0.4565992371532243,0.0,0.0
H5,213,0.49730449188768916,0.08452820068751533,0.0
H5,214,0.5089357611552057,0.08731638046777504,0.0
H5,215,0.5153762764257701,0.0004341691088679041,0.0
H5,216,0.3650844566399568,0.08488274273502366,0.0
H5,217,0.5019199214818733,0.00010725010725010724,0.0
H5,218,0.4990227261814903,0.004682756135292854,0.0
H5,219,0.5125941577204228,0.013152598119723791,0.0
H5,220,0.4238687377839734,0.007085161753836452,0.0
H5,221,0.5427073149129052,0.0018349443856349528,0.0
H5,222,0.43191203856719457,0.054406941119728595,0.0
H5,223,0.46009204894141603,0.0,0.0
H5,224,0.4500127377708899,0.0014020674467339176,0.0
H5,225,0.5302501382192799,0.006731737700507947,0.0
H5,226,0.47905819198856153,0.0011486955931400374,0.0
H5,227,0.48572084449334535,0.0,0.0
H5,228,0.5100833111023727,0.002497045506481625,0.0
H5,229,0.5225193762826441,0.035884172533272723,0.0
H5,230,0.489526941660662,0.00010854227721697602,0.0
H5,231,0.5113429834427834,0.033917505754448976,0.0
H5,232,0.5054708622500084,0.0024771855427812585,0.0
H5,233,0.4731648130793171,0.0,0.0
H5,234,0.3973157229073715,0.002080259643847328,0.0
H5,235,0.4834886906335526,0.003182926240556849,0.0
H5,236,0.46353269501007244,0.03890065156476463,0.0
H5,237,0.412168068481998,0.09200834903822021,0.0
H5,238,0.43813285593456797,0.052758215928320404,0.0
H5,239,0.4936444586524013,0.14232546400077484,0.0
H5,240,0.47774249929740803,0.1364836876932066,0.0
H5,241,0.4787000324406894,0.005050413872437096,0.0
H5,242,0.44433393340347377,0.05036111094078196,0.0
H5,243,0.4497070558716233,0.010702962141318223,0.0
H5,244,0.4442941885150214,0.0,0.0
H5,245,0.4026845956817176,0.14236320125845217,0.0
H5,246,0.49571270669790846,0.02997613518301319,0.0
H5,247,0.2507379780506383,0.2256547004225135,0.018018018018018018
H5,248,0.5141291291900106,0.0,0.0
H5,249,0.49109758911224954,0.0,0.0
H5,250,0.48365219041513935,0.022678983819888903,0.0
H5,251,0.4955561550887337,0.0,0.0
H5,252,0.4986003907637898,0.0,0.0
H5,253,0.5166763874599332,0.0,0.0
H5,254,0.3895032917035521,0.0224224496139469,0.0
H5,255,0.38712475965730553,0.4590047434594763,0.0
H5,256,0.43981308971233757,0.0011914752584749645,0.0
H5,257,0.5048381794836053,0.0,0.0
H5,258,0.5098142450975013,0.013045568013406849,0.0
H5,259,0.44373516200864954,0.015978218272633418,0.0
H5,260,0.47458428914807216,0.0018246094195461283,0.0
H5,261,0.428887988496109,0.012368997504397601,0.0
H5,262,0.37608960776570827,0.0752206789616963,0.009009009009009009
H5,263,0.42708708487716596,0.006556559542937276,0.0
H5,264,0.5018098240027079,0.00022807617744326604,0.0
H5,265,0.49345356934226114,0.0,0.0
H5,266,0.4664091108731522,0.0,0.0
H5,267,0.4934372500195913,0.0,0.0
H5,268,0.5083232363533662,0.0076867111406638804,0.0
H5,269,0.46809508123494564,0.12025536629340094,0.0
H5,270,0.41816749246435675,0.13939921184938653,0.0
H5,271,0.4370331385494621,0.0848126592601067,0.0
H5,272,0.48775096035475074,0.17152695900127787,0.0
H5,273,0.5078252054721335,0.07649699927396078,0.0
H5,274,0.4934203404484048,0.01933071327786896,0.0
H5,275,0.40091523905898946,0.004833934726310435,0.0
H5,276,0.4526118241992275,0.001085581521144913,0.0
H5,277,0.4228999762306337,0.07163729862354914,0.0
H5,278,0.44369767910984576,0.14866810574473285,0.0
H5,279,0.4680935383828575,0.13397681553157292,0.0
H5,280,0.31339397076837694,0.09163021841076807,0.009009009009009009
H5,281,0.449165526992254,0.1410501646575944,0.009009009009009009
H5,282,0.42728033481463257,0.08710171192849872,0.0
H5,283,0.4077370737314069,0.3929787177192108,0.07207207207207207
H5,284,0.4457590341636248,0.03372660851994102,0.009009009009009009
H5,285,0.33055287416015156,0.0568444041625457,0.0
H5,286,0.3459975962629545,0.1202332681046644,0.0
H5,287,0.4124765953341908,0.008810834193445721,0.0
H5,288,0.371827675652945,0.054287305411966635,0.0
H5,289,0.4689017947399272,0.0031115738611945955,0.0
H5,290,0.486391191643057,0.0,0.0
H5,291,0.41266935338671373,0.00032175032175032174,0.0
H5,292,0.37784173012420313,0.37054688835978494,0.0
H5,293,0.490182248380207,0.011673094972961104,0.0
H5,294,0.4908865436555745,0.055468964469446186,0.009009009009009009
H5,295,0.48777797844217113,0.2716314104128371,0.036036036036036036
H5,296,0.5459542456250898,0.04144481917609454,0.0
H5,297,0.4746404261852391,0.06193855491405085,0.0
H5,298,0.5232914516700676,0.0006435006435006435,0.0
H5,299,0.46345088521689887,0.11414614840835015,0.009009009009009009
H5,300,0.4802625539411235,0.26482226541528225,0.0
H5,301,0.40703594832141404,0.14681566929956705,0.009009009009009009
H5,302,0.5229012731320152,0.13473428916294722,0.0
H5,303,0.4559022708943555,0.06545972433909077,0.0
H5,304,0.4984424322657106,0.043973693566244525,0.0
H5,305,0.4517354303773763,0.001901453325463444,0.0
H5,306,0.4058066310491396,0.47167277865390767,0.2702702702702703
H5,307,0.4329922516044913,0.1402864190694806,0.009009009009009009
H5,308,0.47512637409224606,0.0,0.0
H5,309,0.42527329422709986,0.0,0.0
H5,310,0.47644286426846877,0.032920936658928,0.0
H5,311,0.46822885523089125,0.27177300415334643,0.05405405405405406
H5,312,0.42054814552190994,0.1861880302937472,0.0
H5,313,0.5213089226122863,0.0027480021343794796,0.0
H5,314,0.48219678308119396,0.0,0.0
H5,315,0.4928175710893588,0.053764353102444304,0.0
H5,316,0.46860919709201915,0.22003425542718125,0.009009009009009009
H5,317,0.5059814141277622,0.008133817459856542,0.0
H5,318,0.513296302894199,0.002491429761485594,0.0
H5,319,0.48000429244722603,0.00619303365981134,0.0
H5,320,0.39751200169251105,0.10811069739702925,0.0
H5,321,0.4677396932509883,0.00011403808872163302,0.0
H5,322,0.4805928210578795,0.0,0.0
H5,323,0.5104896765075406,0.038601488934531275,0.0
H5,324,0.49052313102020195,0.08734615383989865,0.0
H5,325,0.5363726135827989,0.03556540870471388,0.0
H5,326,0.4908225223992647,0.15292714137258906,0.0
H5,327,0.4316610087824845,0.09165715081595265,0.0
H5,328,0.4727789977616797,0.030900990987352914,0.0
H5,329,0.46377188531729646,0.05958964369891364,0.0
H5,330,0.4236873235943169,0.004513285215039601,0.0
H5,331,0.5412492396384051,0.027747041458085542,0.0
H5,332,0.510797444760242,0.0008683382177358082,0.0
H5,333,0.4375351759011686,0.11511264401898397,0.02702702702702703
H5,334,0.3307007326409422,0.1317157247645535,0.04504504504504504
H5,335,0.5212809961435505,0.014436215978850449,0.0
H5,336,0.5063833954652315,0.07640093608078738,0.0
H5,337,0.4885545622164183,0.001517959666342672,0.0
H5,338,0.41926630255845976,0.10174625088357246,0.0
H5,339,0.48348183466167377,0.0,0.0
H5,340,0.44130941447270394,0.0,0.0
H5,341,0.47464153989550517,0.08931065957749383,0.0
H5,342,0.5145707427822078,0.14228514745502555,0.0
H5,343,0.5005396008754213,0.037547338734557734,0.0
H5,344,0.47144633501499755,0.005459332505286752,0.0
H5,345,0.39778217758140577,0.020755119429669698,0.0
H5,346,0.5147220282706096,0.004045598806563934,0.0
H5,347,0.477644658920983,0.0,0.0
H5,348,0.4888607299792148,0.00021450021450021448,0.0
H5,349,0.5384558652648296,0.19336395329225928,0.0
H5,350,0.4629775604945796,0.0,0.0
H5,351,0.4454242035532981,0.13367877133572265,0.009009009009009009
H5,352,0.46091881612136715,0.0,0.0
H5,353,0.47761052022954764,0.04317064459953278,0.0
H5,354,0.5124676824352917,0.0024179390460303584,0.0
H5,355,0.5114337455932775,0.023597334608213262,0.0
H5,356,0.5015394344023618,0.001287001287001287,0.0
H5,357,0.434674510732381,0.05089207190349946,0.0
H5,358,0.4882886652997489,0.002703831651200072,0.0
H5,359,0.5086953232880319,0.021957808810233483,0.0
H5,360,0.4470672611977565,0.2591173232372302,0.05405405405405406
H5,361,0.3614405511066248,0.013713446917809085,0.0
H5,362,0.4237137803973623,0.13015621244223874,0.0
H5,363,0.5353870597980246,0.04809691734696826,0.0
H5,364,0.4748355355851839,0.18057182787320392,0.0
H5,365,0.49303897015909154,0.02998061300133657,0.0
H5,366,0.42958729029038367,0.01343804086563743,0.0
H5,367,0.5009847642083987,0.029321349840000052,0.0
H5,368,0.4436411478878626,0.00034432929169771274,0.0
H5,369,0.5366349081455436,0.08425359941012217,0.0
H5,370,0.5065643768469921,0.043767540492515425,0.0
H5,371,0.4649603208424658,0.015432532176781236,0.0
H5,372,0.4285051367016823,0.09643790423056062,0.0
H5,373,0.47833227800591294,0.018883421060585007,0.0
H5,374,0.49100247743266884,0.011508799814843849,0.0
H5,375,0.4634020364957258,0.04216676439427577,0.0
H5,376,0.4655760672810943,0.04000980182723563,0.0
H5,377,0.43922098484081873,0.013476066018714145,0.0
H5,378,0.46911369579734685,0.020572776525609356,0.0
H5,379,0.4623667825018546,0.07488610822121385,0.0
H5,380,0.5079589465899443,0.026784449404207558,0.0
