condition,replicate,method,participant_id,parameter,true,recovered
zero,3,MLE_theta10,sub-10369,alpha,0.349753735128801,0.41749798317372
zero,3,MLE_theta10,sub-10402,alpha,0.47338118059145273,0.4491387306314132
zero,3,MLE_theta10,sub-10418,alpha,0.14369662965663343,0.2345266494037585
zero,3,MLE_theta10,sub-10462,alpha,0.20732972720270632,0.0998061415615603
zero,3,MLE_theta10,sub-10478,alpha,0.23275029037905717,0.397729654407397
zero,3,MLE_theta10,sub-10486,alpha,0.18092225612007148,0.2222537563420375
zero,3,MLE_theta10,sub-10529,alpha,0.6412453058409929,0.468015209281833
zero,3,MLE_theta10,sub-10541,alpha,0.16505836669589224,0.1818493413560598
zero,3,MLE_theta10,sub-10555,alpha,0.5229734935501216,0.6948190181563539
zero,3,MLE_theta10,sub-10559,alpha,0.3834630329462198,0.2977321441006085
zero,3,MLE_theta10,sub-10572,alpha,0.46354938528501716,0.4117600849714377
zero,3,MLE_theta10,sub-10581,alpha,0.39145564347797057,0.4701234480360995
zero,3,MLE_theta10,sub-10584,alpha,0.23514371723681093,0.5756104971813032
zero,3,MLE_theta10,sub-10585,alpha,0.16860186397834334,0.1652371868877472
zero,3,MLE_theta10,sub-10589,alpha,0.41749357494482586,0.9274966866147812
zero,3,MLE_theta10,sub-10590,alpha,0.10444923212562701,0.2226864767498509
zero,3,MLE_theta10,sub-10596,alpha,0.22648098311921708,0.0540871121054803
zero,3,MLE_theta10,sub-10603,alpha,0.2076153116192442,0.0
zero,3,MLE_theta10,sub-10606,alpha,0.13597250333946903,0.2119399844207452
zero,3,MLE_theta10,sub-10608,alpha,0.3461437900878429,0.4200849396843595
zero,3,MLE_theta10,sub-10617,alpha,0.2345834483766455,0.4043214814625249
zero,3,MLE_theta10,sub-10636,alpha,0.10708017402545428,0.1018758078413628
zero,3,MLE_theta10,sub-10638,alpha,0.2711435477477136,1.0
zero,3,MLE_theta10,sub-10640,alpha,0.10093409741662979,0.2926726622772277
zero,3,MLE_theta10,sub-10641,alpha,0.3258019184332331,0.4253749220963667
zero,3,MLE_theta10,sub-10642,alpha,0.3181926574504733,0.2947152937558946
zero,3,MLE_theta10,sub-10644,alpha,0.44162846004711376,1.0
zero,3,MLE_theta10,sub-10647,alpha,0.15879117655189742,0.188908091979016
zero,3,MLE_theta10,sub-10649,alpha,0.34553488719694997,0.3832078577410395
zero,3,MLE_theta10,sub-10652,alpha,0.27197248477668207,0.4256555199744821
zero,3,MLE_theta10,sub-10656,alpha,0.370556624358995,0.3559727456402295
zero,3,MLE_theta10,sub-10661,alpha,0.30489931404928705,0.1429872781432172
zero,3,MLE_theta10,sub-10663,alpha,0.28437446897563023,0.2108665472288418
zero,3,MLE_theta10,sub-10668,alpha,0.3501371324042078,0.6465251140976771
zero,3,MLE_theta10,sub-10673,alpha,0.3319959531940259,0.2149415524922364
zero,3,MLE_theta10,sub-10674,alpha,0.11115921321420907,0.0
zero,3,MLE_theta10,sub-10677,alpha,0.23342059498976242,0.0960262653223453
zero,3,MLE_theta10,sub-10685,alpha,0.23621776925430393,0.0
zero,3,MLE_theta10,sub-10690,alpha,0.27174659387465633,0.350646227884191
zero,3,MLE_theta10,sub-10691,alpha,0.28204150050583643,0.5090157790859199
zero,3,MLE_theta10,sub-10700,alpha,0.2639909668338288,0.3663914980435357
zero,3,MLE_theta10,sub-10701,alpha,0.24864888203493055,0.1864697646943916
zero,3,MLE_theta10,sub-10713,alpha,0.24588668925344842,0.3523527910679587
zero,3,MLE_theta10,sub-10716,alpha,0.1469792675102133,0.2933383814151239
zero,3,MLE_theta10,sub-10718,alpha,0.10942887757447495,0.2362112656170815
zero,3,MLE_theta10,sub-10720,alpha,0.16826698061220044,0.0630611324548032
zero,3,MLE_theta10,sub-10723,alpha,0.4318615462361298,0.4825931064258424
zero,3,MLE_theta10,sub-10741,alpha,0.2808228270387117,0.3038560817029725
zero,3,MLE_theta10,sub-10748,alpha,0.3697097803063784,0.045636719125023
zero,3,MLE_theta10,sub-10767,alpha,0.28000467528868445,0.1814248725255256
zero,3,MLE_theta10,sub-10770,alpha,0.3529304767801313,0.3092972648731553
zero,3,MLE_theta10,sub-10781,alpha,0.40696663361093977,0.8702344314498666
zero,3,MLE_theta10,sub-10783,alpha,0.12519632309137985,0.0
zero,3,MLE_theta10,sub-10785,alpha,0.21382750720302643,0.1998236552106648
zero,3,MLE_theta10,sub-10794,alpha,0.15553093521532538,1.0
zero,3,MLE_theta10,sub-10800,alpha,0.4887424715799984,0.458042755739062
zero,3,MLE_theta10,sub-10801,alpha,0.23843337311510457,0.8557395068384093
zero,3,MLE_theta10,sub-10802,alpha,0.21947732205567186,0.486590455066938
zero,3,MLE_theta10,sub-10803,alpha,0.256785081115157,0.2559621163604653
zero,3,MLE_theta10,sub-10804,alpha,0.3259689967333853,0.5353927707482871
zero,3,MLE_theta10,sub-10806,alpha,0.22131439088431065,1.0
zero,3,MLE_theta10,sub-10807,alpha,0.2659063750707461,0.128021496796137
zero,3,MLE_theta10,sub-10809,alpha,0.30202570588739774,0.3614217055398083
zero,3,MLE_theta10,sub-10810,alpha,0.35016022507599115,0.4441768651775092
zero,3,MLE_theta10,sub-10812,alpha,0.24719657017888566,0.9044653448222434
zero,3,MLE_theta10,sub-10817,alpha,0.1990365596359329,0.4613072345507722
zero,3,MLE_theta10,sub-10827,alpha,0.27887763088038614,0.6252802977638647
zero,3,MLE_theta10,sub-10831,alpha,0.4474668957897021,0.400630032010573
zero,3,MLE_theta10,sub-10834,alpha,0.2318301768164127,0.2902784291721854
zero,3,MLE_theta10,sub-10836,alpha,0.1903756182767105,0.1538646317077512
zero,3,MLE_theta10,sub-10838,alpha,0.22008492199365876,0.1721457083392951
zero,3,MLE_theta10,sub-10843,alpha,0.2562581323826233,0.1560250025675026
zero,3,MLE_theta10,sub-10850,alpha,0.2743896085210932,0.181678550747222
zero,3,MLE_theta10,sub-10854,alpha,0.2728022583755938,0.1962057448977567
zero,3,MLE_theta10,sub-10857,alpha,0.13419561892823698,0.0
zero,3,MLE_theta10,sub-10858,alpha,0.08802302092218181,0.3974852896259618
zero,3,MLE_theta10,sub-10860,alpha,0.2691996979263075,0.4515908109002833
zero,3,MLE_theta10,sub-10862,alpha,0.15494466379696756,1.0
zero,3,MLE_theta10,sub-10863,alpha,0.11506058803260209,0.2449006169484699
zero,3,MLE_theta10,sub-10866,alpha,0.2626366656351342,0.2720612201710047
zero,3,MLE_theta10,sub-10875,alpha,0.1047129939377115,0.1459807774218143
zero,3,MLE_theta10,sub-10881,alpha,0.2514800955573145,0.0
zero,3,MLE_theta10,sub-10886,alpha,0.1929253462844448,0.2442120418910519
zero,3,MLE_theta10,sub-10887,alpha,0.4096439514815048,0.1252929228418765
zero,3,MLE_theta10,sub-10896,alpha,0.18041080511499535,0.3444109546748439
zero,3,MLE_theta10,sub-10897,alpha,0.297225999618534,0.1650599011420514
zero,3,MLE_theta10,sub-10898,alpha,0.25964671871289463,0.2230065896143115
zero,3,MLE_theta10,sub-10908,alpha,0.12609468998190443,0.0
zero,3,MLE_theta10,sub-10918,alpha,0.3928823496629788,0.7518993052144235
zero,3,MLE_theta10,sub-10924,alpha,0.23057055702349036,1.0
zero,3,MLE_theta10,sub-10926,alpha,0.25806025898807217,0.8300426346644969
zero,3,MLE_theta10,sub-10928,alpha,0.13909419891150315,0.3421734189929775
zero,3,MLE_theta10,sub-10929,alpha,0.12185477609979958,0.4344722661429283
zero,3,MLE_theta10,sub-10930,alpha,0.10660287084945871,0.6878037507778648
zero,3,MLE_theta10,sub-10938,alpha,0.2546477965064098,0.212183665184281
zero,3,MLE_theta10,sub-10940,alpha,0.14347429275239168,0.151017587898051
zero,3,MLE_theta10,sub-10950,alpha,0.3293726442548178,0.3318861151393459
zero,3,MLE_theta10,sub-10951,alpha,0.2698666356947753,0.3869649058600865
zero,3,MLE_theta10,sub-10952,alpha,0.14116301032615272,0.1993410337546742
zero,3,MLE_theta10,sub-10953,alpha,0.2639603244164156,0.3587943636858597
zero,3,MLE_theta10,sub-10954,alpha,0.36959377431497237,0.1707168336281668
zero,3,MLE_theta10,sub-10956,alpha,0.40038067843804376,0.3960342423036248
zero,3,MLE_theta10,sub-10958,alpha,0.167425681452636,0.1768511719335871
zero,3,MLE_theta10,sub-10969,alpha,0.20911960631887735,0.1971154046738382
zero,3,MLE_theta10,sub-10974,alpha,0.2785836966575059,0.286545688743628
zero,3,MLE_theta10,sub-10977,alpha,0.5115367132477469,0.1880209710550411
zero,3,MLE_theta10,sub-10983,alpha,0.548010769736576,0.6688982470337855
zero,3,MLE_theta10,sub-10984,alpha,0.2546496051868383,0.2041010812272796
zero,3,MLE_theta10,sub-11005,alpha,0.4913344137100382,0.1578298550473302
zero,3,MLE_theta10,sub-11031,alpha,0.26020520000049735,0.2959960643273231
zero,3,hierarchical,sub-10317,kappa,0.17329360222684645,0.1572552319542969
zero,3,hierarchical,sub-10369,kappa,0.390375105694083,0.6807428400090325
zero,3,hierarchical,sub-10402,kappa,0.22758270295194447,0.39747355390933253
zero,3,hierarchical,sub-10418,kappa,0.1048014711625196,0.15541891214291376
zero,3,hierarchical,sub-10462,kappa,0.3241584572807747,0.2450330795069425
zero,3,hierarchical,sub-10478,kappa,0.68952540762284,0.711627036275725
zero,3,hierarchical,sub-10486,kappa,0.20760845201580086,0.30130559426473075
zero,3,hierarchical,sub-10529,kappa,0.8429490733010679,1.714305125124675
zero,3,hierarchical,sub-10541,kappa,0.3272386991540419,0.4179940938148625
zero,3,hierarchical,sub-10555,kappa,0.35782250705594415,0.23999453980638
zero,3,hierarchical,sub-10559,kappa,0.32666493078155523,0.4323855715703712
zero,3,hierarchical,sub-10572,kappa,1.5269812596296497,1.754746114812975
zero,3,hierarchical,sub-10581,kappa,1.1965371637548876,0.8535447304061875
zero,3,hierarchical,sub-10584,kappa,0.10195144227249055,0.1300957306599675
zero,3,hierarchical,sub-10585,kappa,0.21158008051189386,0.09492549585079951
zero,3,hierarchical,sub-10589,kappa,0.5201060018140091,0.42051894202798623
zero,3,hierarchical,sub-10590,kappa,0.6589833513090266,0.3823547680162438
zero,3,hierarchical,sub-10596,kappa,0.08199578130045308,0.1386535326523935
zero,3,hierarchical,sub-10603,kappa,0.18085394963844315,0.16747393424755763
zero,3,hierarchical,sub-10606,kappa,0.5058086861718069,0.48135576920678125
zero,3,hierarchical,sub-10608,kappa,0.38213197051380254,0.3301721876797355
zero,3,hierarchical,sub-10617,kappa,0.39928210247962315,0.25634194125117804
zero,3,hierarchical,sub-10636,kappa,0.31718159204736135,0.2981009727987475
zero,3,hierarchical,sub-10638,kappa,0.08125801749918844,0.12134955631778174
zero,3,hierarchical,sub-10640,kappa,0.22275829025164653,0.19041395099181
zero,3,hierarchical,sub-10641,kappa,0.0984858285368926,0.21178114170107062
zero,3,hierarchical,sub-10642,kappa,0.5528590402193907,0.4455148879618425
zero,3,hierarchical,sub-10644,kappa,0.10351769952996727,0.14656629545231697
zero,3,hierarchical,sub-10647,kappa,0.07821858007570741,0.2222481397066855
zero,3,hierarchical,sub-10649,kappa,0.7960756309376862,0.8822393999783
zero,3,hierarchical,sub-10652,kappa,0.18162179463467903,0.217403692542507
zero,3,hierarchical,sub-10656,kappa,0.6278526283455481,0.588598922165025
zero,3,hierarchical,sub-10661,kappa,0.24940228133156558,0.3054733715589687
zero,3,hierarchical,sub-10663,kappa,0.18628560753268583,0.29850991937489757
zero,3,hierarchical,sub-10668,kappa,0.6695636867066437,0.7886707707434787
zero,3,hierarchical,sub-10673,kappa,0.4920312434486711,0.44891731131136253
zero,3,hierarchical,sub-10674,kappa,0.3417401798901412,0.18998995482848274
zero,3,hierarchical,sub-10677,kappa,0.2855090009168226,0.21118988961401947
zero,3,hierarchical,sub-10685,kappa,0.10348671228299133,0.11864231699114089
zero,3,hierarchical,sub-10690,kappa,0.2917684618303659,0.17447807097273837
zero,3,hierarchical,sub-10691,kappa,0.1922728463770117,0.21663446451877785
zero,3,hierarchical,sub-10700,kappa,0.37146394231350865,0.2769378164352775
zero,3,hierarchical,sub-10701,kappa,0.49278865703806596,0.37984578555753123
zero,3,hierarchical,sub-10713,kappa,0.2467843992723922,0.22911696484113125
zero,3,hierarchical,sub-10716,kappa,0.39770265639163965,0.26377171299211477
zero,3,hierarchical,sub-10718,kappa,0.3435080004130282,0.17495575231390623
zero,3,hierarchical,sub-10720,kappa,0.7060691037561598,0.20179994353866
zero,3,hierarchical,sub-10723,kappa,1.2942181192831648,1.1183124563494748
zero,3,hierarchical,sub-10741,kappa,0.1917633343249577,0.20459771797285
zero,3,hierarchical,sub-10748,kappa,0.44260084876066935,0.2553137360022625
zero,3,hierarchical,sub-10767,kappa,0.44000495434102277,0.338273387946914
zero,3,hierarchical,sub-10770,kappa,0.201175927944177,0.1994446214369995
zero,3,hierarchical,sub-10781,kappa,0.19140310721293394,0.18995065445816725
zero,3,hierarchical,sub-10783,kappa,0.34163357679215595,0.2538217150868228
zero,3,hierarchical,sub-10785,kappa,1.0723027239081109,0.7160843636319875
zero,3,hierarchical,sub-10794,kappa,0.09210812786796446,0.09010910102599712
zero,3,hierarchical,sub-10800,kappa,0.6312090414417583,1.0652974140363376
zero,3,hierarchical,sub-10801,kappa,0.19119985549614102,0.24707731830721802
zero,3,hierarchical,sub-10802,kappa,0.1039417483385297,0.14790788888790937
zero,3,hierarchical,sub-10803,kappa,0.6145319483962662,0.6884629131335851
zero,3,hierarchical,sub-10804,kappa,0.2539115189566359,0.42906109930701003
zero,3,hierarchical,sub-10806,kappa,0.23848663952688848,0.27844209672242626
zero,3,hierarchical,sub-10807,kappa,0.24802598253201677,0.4111292672739213
zero,3,hierarchical,sub-10809,kappa,0.6402064985668908,0.34064283221584746
zero,3,hierarchical,sub-10810,kappa,0.20758208613289142,0.23044072557940376
zero,3,hierarchical,sub-10812,kappa,0.3172229860475334,0.19164255114538875
zero,3,hierarchical,sub-10817,kappa,0.18519784908512935,0.09740689153785775
zero,3,hierarchical,sub-10827,kappa,0.16647989584121922,0.1745950898813834
zero,3,hierarchical,sub-10831,kappa,0.7044580112814264,1.0418431926948626
zero,3,hierarchical,sub-10834,kappa,0.26148101288038317,0.23711366023692376
zero,3,hierarchical,sub-10836,kappa,0.14966470015862146,0.1829191838091656
zero,3,hierarchical,sub-10838,kappa,0.5482804423975911,0.4862362403614312
zero,3,hierarchical,sub-10843,kappa,0.3613550464409867,0.21004230047270625
zero,3,hierarchical,sub-10850,kappa,0.4016403734073932,0.39916054928436495
zero,3,hierarchical,sub-10854,kappa,0.19404069389123899,0.2967532222466588
zero,3,hierarchical,sub-10857,kappa,0.5451313270273584,0.14709894029247186
zero,3,hierarchical,sub-10858,kappa,0.4500972782920423,0.340352900744645
zero,3,hierarchical,sub-10860,kappa,0.2792423907061793,0.203735303135545
zero,3,hierarchical,sub-10862,kappa,0.10675710545219386,0.12987390212206412
zero,3,hierarchical,sub-10863,kappa,0.14743065062398408,0.15004648894108663
zero,3,hierarchical,sub-10866,kappa,0.5853966387339459,0.44069439029524876
zero,3,hierarchical,sub-10875,kappa,0.5595198544050544,0.49958171279708874
zero,3,hierarchical,sub-10881,kappa,0.30011849606853325,0.21218192251926563
zero,3,hierarchical,sub-10886,kappa,0.35812994747627486,0.21040171123080073
zero,3,hierarchical,sub-10887,kappa,0.09195220299044272,0.22707192947979588
zero,3,hierarchical,sub-10896,kappa,0.1918429114587763,0.20945839350250872
zero,3,hierarchical,sub-10897,kappa,0.3350938193580584,0.2001407024302585
zero,3,hierarchical,sub-10898,kappa,0.2428163962863787,0.2168652800613525
zero,3,hierarchical,sub-10908,kappa,0.4175232502374688,0.294213054232142
zero,3,hierarchical,sub-10918,kappa,0.33461486287189074,0.21838523145019248
zero,3,hierarchical,sub-10924,kappa,0.25707351256395145,0.16339853876507424
zero,3,hierarchical,sub-10926,kappa,0.2658812592472308,0.2460121121728725
zero,3,hierarchical,sub-10928,kappa,0.66438548296533,0.24433221248242487
zero,3,hierarchical,sub-10929,kappa,0.17624419893220686,0.25581520697114046
zero,3,hierarchical,sub-10930,kappa,0.19401067319451343,0.15507824821559874
zero,3,hierarchical,sub-10938,kappa,0.3800392650537089,0.3257160520589238
zero,3,hierarchical,sub-10940,kappa,0.11848383294103185,0.31507800763246246
zero,3,hierarchical,sub-10950,kappa,0.7124126216406117,0.9782794399675
zero,3,hierarchical,sub-10951,kappa,0.3733121938105246,0.28143272503827
zero,3,hierarchical,sub-10952,kappa,0.24760922545342218,0.22352876696603874
zero,3,hierarchical,sub-10953,kappa,1.04688993835377,1.0708434822244877
zero,3,hierarchical,sub-10954,kappa,0.17421152620670677,0.18390131338651328
zero,3,hierarchical,sub-10956,kappa,1.0638397238385726,0.634475071227355
zero,3,hierarchical,sub-10958,kappa,0.15439173499232528,0.1302131556141064
zero,3,hierarchical,sub-10969,kappa,2.034603820841829,3.0260874372200623
zero,3,hierarchical,sub-10974,kappa,0.6746101651477967,0.3813232266082663
zero,3,hierarchical,sub-10977,kappa,0.1707116350228595,0.12652225882055237
zero,3,hierarchical,sub-10983,kappa,0.42805930064904735,0.31660384242121503
zero,3,hierarchical,sub-10984,kappa,0.37444638601486463,0.20015773643193627
zero,3,hierarchical,sub-11005,kappa,0.10183812251189714,0.15434408926625376
zero,3,hierarchical,sub-11031,kappa,0.33512259371980724,0.20820195732968624
zero,3,MLE_theta10,sub-10317,kappa,0.17329360222684645,0.4246003407842486
zero,3,MLE_theta10,sub-10369,kappa,0.390375105694083,0.8036028381494499
zero,3,MLE_theta10,sub-10402,kappa,0.22758270295194447,0.4030790418778093
zero,3,MLE_theta10,sub-10418,kappa,0.1048014711625196,0.1981207102233988
zero,3,MLE_theta10,sub-10462,kappa,0.3241584572807747,0.6621997274007142
zero,3,MLE_theta10,sub-10478,kappa,0.68952540762284,0.7632087617190548
zero,3,MLE_theta10,sub-10486,kappa,0.20760845201580086,0.5790509090287346
zero,3,MLE_theta10,sub-10529,kappa,0.8429490733010679,2.0986976954566967
zero,3,MLE_theta10,sub-10541,kappa,0.3272386991540419,0.5846407366788099
zero,3,MLE_theta10,sub-10555,kappa,0.35782250705594415,0.1052000154627638
zero,3,MLE_theta10,sub-10559,kappa,0.32666493078155523,0.5485617636242518
zero,3,MLE_theta10,sub-10572,kappa,1.5269812596296497,1.8923423235001648
zero,3,MLE_theta10,sub-10581,kappa,1.1965371637548876,0.9069285348899172
zero,3,MLE_theta10,sub-10584,kappa,0.10195144227249055,0.0656944683182167
zero,3,MLE_theta10,sub-10585,kappa,0.21158008051189386,0.0305869615738793
zero,3,MLE_theta10,sub-10589,kappa,0.5201060018140091,0.2470380500081308
zero,3,MLE_theta10,sub-10590,kappa,0.6589833513090266,0.5910650474010573
zero,3,MLE_theta10,sub-10596,kappa,0.08199578130045308,0.1318694804291522
zero,3,MLE_theta10,sub-10603,kappa,0.18085394963844315,0.3497259679396999
zero,3,MLE_theta10,sub-10606,kappa,0.5058086861718069,0.6447563787088063
zero,3,MLE_theta10,sub-10608,kappa,0.38213197051380254,0.3906742016207902
