model,draw,high_probability,extreme_trial_fraction,nearly_deterministic_participant_fraction
H5,0,0.5104427919475103,0.053999818320016275,0.0
H5,1,0.5530757817201569,0.1913150561216074,0.0
H5,2,0.44863823609580417,0.021078884510969932,0.0
H5,3,0.4688861840500939,0.3301786324151283,0.0
H5,4,0.5281236386146857,0.029993854871755952,0.0
H5,5,0.4795338504983943,0.00021450021450021448,0.0
H5,6,0.5001548699002789,0.00441175541577148,0.0
H5,7,0.47986987657460584,0.0,0.0
H5,8,0.5497530750670225,0.11172604216920734,0.0
H5,9,0.478461037348099,0.0,0.0
H5,10,0.513348375504292,0.21683457513114532,0.0
H5,11,0.5494247728834254,0.08385997834437928,0.0
H5,12,0.4209793528676497,0.21289997303699357,0.07207207207207207
H5,13,0.5170550576475169,0.07643678452689906,0.0
H5,14,0.4294020080702308,0.020489844403384742,0.0
H5,15,0.5739401397756954,0.03942606480399313,0.0
H5,16,0.5317095951758997,0.033831410041012644,0.0
H5,17,0.52293032059556,0.017455841501638765,0.0
H5,18,0.52686723518058,0.05949433354241661,0.0
H5,19,0.5296922385260618,0.0198552161444123,0.0
H5,20,0.47603079268383275,0.0038610038610038607,0.0
H5,21,0.4308186945172858,0.0011797511797511796,0.0
H5,22,0.4886022486194898,0.0,0.0
H5,23,0.44256015850979474,0.04577660174963391,0.0
H5,24,0.5043329355426145,0.007460512758146642,0.0
H5,25,0.38848210733509686,0.04479239780199717,0.009009009009009009
H5,26,0.49883678494882094,0.039341441353284615,0.0
H5,27,0.49621193444546724,0.08028931319672386,0.0
H5,28,0.415067346499421,0.0,0.0
H5,29,0.4550735569382551,0.012189167137088905,0.0
H5,30,0.4465512881209163,0.01448576630444371,0.0
H5,31,0.509953884354792,0.0023729001217904196,0.0
H5,32,0.5059150665705593,0.00670538512148856,0.0
H5,33,0.4686145649714605,0.0,0.0
H5,34,0.5146889217767467,0.15371982710790327,0.0
H5,35,0.4709651008820105,0.028423303712934632,0.0
H5,36,0.453741186218256,0.032145074124586615,0.0
H5,37,0.43875839906928304,0.007201368629537444,0.0
H5,38,0.5394471804507898,0.051016662585448624,0.0
H5,39,0.5017775710147805,0.13323277792369684,0.0
H5,40,0.5428718664263563,0.11217114569086815,0.0
H5,41,0.5619482352009516,0.04998320489692421,0.0
H5,42,0.4693489648258038,0.00021450021450021448,0.0
H5,43,0.48616018742828515,0.00042900042900042895,0.0
H5,44,0.4810270478737969,0.003787803369892145,0.0
H5,45,0.4778207298584215,0.0022665606709097747,0.0
H5,46,0.4626848856130784,0.1203960354897238,0.0
H5,47,0.5317942988351513,0.041598249567417644,0.0
H5,48,0.3142519489163516,0.001517458224775298,0.0
H5,49,0.43758567166034545,0.1558132999040812,0.0
H5,50,0.43086573202688744,0.2485707295003395,0.009009009009009009
H5,51,0.4534223001146587,0.10618665014327897,0.02702702702702703
H5,52,0.4171789574860888,0.0076262867590780855,0.0
H5,53,0.41755192955792775,0.04084168356393126,0.0
H5,54,0.5094985260343481,0.0016355542933399075,0.0
H5,55,0.22541987267859745,0.28392126913854254,0.06306306306306306
H5,56,0.5261952233944625,0.13956482760608047,0.0
H5,57,0.48486033271084994,0.12145050358773563,0.0
H5,58,0.45551403423585074,0.011797511797511798,0.0
H5,59,0.46887596651361413,0.0,0.0
H5,60,0.4683725548856216,0.02417658539733839,0.0
H5,61,0.4576056194773453,0.014602468450380426,0.0
H5,62,0.47285679652105,0.0,0.0
H5,63,0.5884904436257994,0.06891744934529125,0.0
H5,64,0.45016210496425957,0.003890849835604464,0.0
H5,65,0.5142049624130482,0.23389901405303037,0.0
H5,66,0.5256058232414625,0.13833055051826837,0.0
H5,67,0.5536818441756328,0.07629836178207906,0.0
H5,68,0.4529059191707388,0.07626826746051611,0.0
H5,69,0.4132168986412815,0.0028354186951348387,0.0
H5,70,0.5034444604557976,0.22487560422710898,0.07207207207207207
H5,71,0.4201888415905502,0.1665860528561077,0.018018018018018018
H5,72,0.5404579101727363,0.13669810036439897,0.0
H5,73,0.4631637797004901,0.0,0.0
H5,74,0.48442375656902065,0.0,0.0
H5,75,0.5463800094364957,0.05339851458715631,0.0
H5,76,0.47967006415496327,0.02780372711356321,0.0
H5,77,0.5543018788974035,0.06642776300231068,0.0
H5,78,0.48652551679107686,0.0,0.0
H5,79,0.35562717291162255,0.14023103320066826,0.0
H5,80,0.3801371390381254,0.4778195662465866,0.21621621621621623
H5,81,0.5275007567627473,0.11473281661475185,0.0
H5,82,0.44925974153765774,0.0,0.0
H5,83,0.49523113636671995,0.14462273060930286,0.0
H5,84,0.46461807180662257,0.08010973298032271,0.0
H5,85,0.5352945803549433,0.013962779095771484,0.0
H5,86,0.5204938784303771,0.005110095659284284,0.0
H5,87,0.45858125041982756,0.03626714959589519,0.0
H5,88,0.46663139823260447,0.011018097635298145,0.0
H5,89,0.4458768449016144,0.0010974339997750714,0.0
H5,90,0.4866220690117759,0.0,0.0
H5,91,0.4768886681587301,0.05278785117749157,0.0
H5,92,0.4550341448004048,0.017960183934429573,0.0
H5,93,0.4624547583354784,0.005476462904261156,0.0
H5,94,0.5008107805704822,0.19205336992507854,0.009009009009009009
H5,95,0.47456970571144075,0.04200155859505387,0.0
H5,96,0.41162894673411404,0.02971141873580898,0.0
H5,97,0.5143459903462598,0.24460012479755422,0.0
H5,98,0.41038284325663965,0.03327470185186029,0.0
H5,99,0.44932165434654386,0.26926948167967,0.05405405405405406
H5,100,0.4952262763558923,0.10703881611340489,0.0
H5,101,0.4535990628988454,0.07900708162160659,0.009009009009009009
H5,102,0.5137505524969658,0.06298995435481974,0.0
H5,103,0.3836664988254246,0.1325074840266593,0.0
H5,104,0.28762854640498675,0.26515877649604164,0.0
H5,105,0.45428244317831673,0.031031277590890978,0.0
H5,106,0.4764039409006247,0.0,0.0
H5,107,0.5033590492647878,0.005168805932837669,0.0
H5,108,0.5019128505901843,0.03907250805601264,0.0
H5,109,0.5205659159949085,0.04218470440821605,0.0
H5,110,0.3627738744532898,0.009394967571576446,0.0
H5,111,0.45838919715640214,0.00022244466688911132,0.0
H5,112,0.4684616681752733,0.0,0.0
H5,113,0.5321063626511064,0.05049309661450566,0.0
H5,114,0.38461973093329593,0.02596900428517625,0.0
H5,115,0.4975549562035953,0.25495780828327164,0.0
H5,116,0.4722077818838394,0.0007624433131338802,0.0
H5,117,0.427701913913571,0.09266358161524157,0.0
H5,118,0.41401360808070076,0.05286412204879829,0.0
H5,119,0.5183176216541983,0.0016311994725649343,0.0
H5,120,0.45952639384755395,0.3709159343865764,0.0
H5,121,0.527971152848427,0.25574789219081134,0.0
H5,122,0.3917213933533923,0.2322549548642419,0.0
H5,123,0.4140422242209762,0.003013340362737953,0.0
H5,124,0.4776776368289387,0.0004341691088679041,0.0
H5,125,0.5259739389437477,0.028434864791015178,0.0
H5,126,0.46494936065680736,0.03150776932162925,0.0
H5,127,0.4673951421178523,0.008868935232376252,0.0
H5,128,0.46226214235512514,0.0,0.0
H5,129,0.49098287522543865,0.055348406311471816,0.009009009009009009
H5,130,0.47682938832372085,0.027861800535250007,0.0
H5,131,0.5609936418579161,0.06571427729655577,0.0
H5,132,0.48200309532631713,0.007548951495469274,0.0
H5,133,0.4521364357661488,0.0057781126073809,0.0
H5,134,0.45390523642553815,0.006348620145270161,0.0
H5,135,0.3052149311495436,0.525175368809077,0.018018018018018018
H5,136,0.4404564121672197,0.07631524022766752,0.0
H5,137,0.4375662581180236,0.0,0.0
H5,138,0.3226458651602084,0.013250092325293429,0.0
H5,139,0.49529685899211995,0.017853967828207962,0.0
H5,140,0.4659238496907856,0.001302696424647644,0.0
H5,141,0.45987595805637305,0.0028631902125878027,0.0
H5,142,0.5148719189439096,0.06319444468304626,0.0
H5,143,0.5807365907590311,0.024667029462165563,0.0
H5,144,0.5089011868314492,0.2461551194782691,0.0
H5,145,0.4370344511222725,0.013915870961941424,0.0
H5,146,0.49355745510973953,0.0,0.0
H5,147,0.41315517341569613,0.0011853959222380274,0.0
H5,148,0.47745419624280916,0.027493904349886585,0.0
H5,149,0.39883435469045314,0.31700466583982795,0.07207207207207207
H5,150,0.4795371065177397,0.0,0.0
H5,151,0.4770997728105031,0.0,0.0
H5,152,0.5657109911598526,0.0520869419042661,0.0
H5,153,0.540008894335905,0.12482004149414319,0.0
H5,154,0.3844603081662239,0.15177798903544087,0.0
H5,155,0.5609077859369282,0.012552965592767076,0.0
H5,156,0.5715006427171423,0.12055110193751438,0.0
H5,157,0.41866922278813584,0.09679204156462785,0.009009009009009009
H5,158,0.46183557703328365,0.06710559552717515,0.0
H5,159,0.5705554928385549,0.04195246533656645,0.0
H5,160,0.43345718629165764,0.008706641236761717,0.0
H5,161,0.3351623412467181,0.1466000165012973,0.036036036036036036
H5,162,0.3961702385975811,0.03678202076235477,0.0
H5,163,0.3799868122551152,0.039094691435032684,0.0
H5,164,0.5279711957909179,0.19947548696500006,0.0
H5,165,0.4800199460616846,0.009282216177220077,0.0
H5,166,0.38458053040757567,0.10706272221656062,0.0
H5,167,0.49733301324030194,0.0,0.0
H5,168,0.49560779929304655,0.01622730390142379,0.0
H5,169,0.34801623792052233,0.05347126735871539,0.0
H5,170,0.5686065803386783,0.044752699766286944,0.0
H5,171,0.43688493549542123,0.03767925231497708,0.0
H5,172,0.4672730320938768,0.0024040544656341177,0.0
H5,173,0.4393314467936111,0.03323106842872254,0.0
H5,174,0.49043471395712857,0.0,0.0
H5,175,0.4886157084444088,0.12895370027856745,0.0
H5,176,0.44749542647721763,0.0011939650493867362,0.0
H5,177,0.43638861621491215,0.048046285144700204,0.0
H5,178,0.49325003149212515,0.012264160776910962,0.0
H5,179,0.5318141498548499,0.05941851808617758,0.0
H5,180,0.47053269561174227,0.1123214719815014,0.0
H5,181,0.4746388590539823,0.008705615852646422,0.0
H5,182,0.47001749023508343,0.0007651560529739914,0.0
H5,183,0.5587145910032205,0.09433838611919564,0.0
H5,184,0.46684078305566057,0.0006473771534012498,0.0
H5,185,0.48810266331954333,0.3584212018547025,0.0990990990990991
H5,186,0.5709115418279633,0.07886193198664423,0.0
H5,187,0.5361270812335582,0.007836818181620584,0.0
H5,188,0.5043092364805227,0.2322860907521965,0.0
H5,189,0.47659920651924637,0.0011029602948841733,0.0
H5,190,0.5047442132539899,0.011746401285985992,0.0
H5,191,0.4211758931435524,0.030293893892026254,0.009009009009009009
H5,192,0.5288984828728034,0.04460591444775342,0.0
H5,193,0.5153171550537496,0.22768922403459296,0.0
H5,194,0.38954245641415314,0.1033786380142474,0.009009009009009009
H5,195,0.42021554245746867,0.004551387430791224,0.0
H5,196,0.46258598202544515,0.22743752141571633,0.02702702702702703
H5,197,0.40047505765409525,0.06618500061591892,0.0
H5,198,0.44126921637647337,0.12693440805564846,0.0
H5,199,0.4537163392630771,0.025374490792837667,0.0
H5,200,0.4387264673636558,0.10931033136532614,0.0
H5,201,0.5065251510679804,0.13770590131208899,0.009009009009009009
H5,202,0.47698004676674166,0.016274604089277413,0.0
H5,203,0.415459134730832,0.0,0.0
H5,204,0.3245627345851657,0.28642516854624733,0.05405405405405406
H5,205,0.425727175114444,0.020186543468907935,0.0
H5,206,0.5279223023881762,0.01790180557993682,0.0
H5,207,0.438819693818174,0.0520172085141196,0.009009009009009009
H5,208,0.5496941976430757,0.10307720289009731,0.0
H5,209,0.43011516717097176,0.18325144676928548,0.018018018018018018
H5,210,0.520630958357874,0.22069748532921682,0.0
H5,211,0.4518120010299573,0.0,0.0
H5,212,0.4548504643106247,0.0,0.0
H5,213,0.5205245360159251,0.11975636318484353,0.0
H5,214,0.5276446451896464,0.13056508448760817,0.0
H5,215,0.5325609532176929,0.0036975103557221507,0.0
H5,216,0.3581270456786565,0.0857500973195969,0.0
H5,217,0.5139386312382346,0.006670122359744349,0.0
H5,218,0.5074915044461199,0.015418278994191546,0.0
H5,219,0.5286861755374089,0.04426396361387502,0.0
H5,220,0.419217115492028,0.007192411861086559,0.0
H5,221,0.5816725351338708,0.028132479330298384,0.0
H5,222,0.4244165943150775,0.05629511610465436,0.0
H5,223,0.4523658224600172,0.0,0.0
H5,224,0.44602848326843875,0.0014020674467339176,0.0
H5,225,0.5549737876857646,0.047385019233183924,0.0
H5,226,0.47448469295425133,0.0011447233669455892,0.0
H5,227,0.48530423364711206,0.0,0.0
H5,228,0.5285124327370582,0.018530287696941476,0.0
H5,229,0.5532233478295365,0.07664289555953577,0.0
H5,230,0.4874495933679646,0.00010854227721697602,0.0
H5,231,0.5383917287358034,0.07142361346069062,0.0
H5,232,0.5189611165117267,0.007491939944154755,0.0
H5,233,0.47044863015578353,0.0,0.0
H5,234,0.3879161206495884,0.001753146816734501,0.0
H5,235,0.48780317471219453,0.008881699612625608,0.0
H5,236,0.4655381711381631,0.045405762052212764,0.0
